	-0.271078	0.266636	166.041912	993.219859	72.459090	303.453126	5221.493786	81.774610	5679.180611	Masa: 10.00 [kg]\09Pozycja Y 0.00 [mm]\09Pozycja Z 0.00 [mm]\0A
	1.493938	-0.964770	166.041912	994.328157	69.114073	303.295123	5221.493786	78.290745	5672.193726
	-0.180775	0.106553	163.989898	995.600646	71.184798	304.243144	5221.493786	82.408040	5679.329767
	0.131182	0.196857	165.139026	994.738637	70.388365	304.875158	5221.493786	81.457895	5678.215203
	1.612974	-0.275183	164.974865	994.574445	68.954786	305.191165	5221.493786	78.765817	5674.405554
	-0.410637	0.217380	164.071979	994.492349	70.706938	303.611130	5221.493786	83.199827	5679.011681
	0.311788	0.032669	165.139026	994.738637	72.140517	304.085140	5221.493786	83.041470	5680.760912
	0.209171	-0.139728	164.564462	995.436454	69.432646	303.453126	5221.493786	80.349392	5674.728950
	-0.357276	0.315893	165.139026	993.178811	71.503371	303.927137	5221.493786	80.666107	5677.590400
	0.590907	-0.164356	164.810704	995.149118	70.866225	304.717154	5221.493786	82.408040	5679.485204
	-0.221822	0.094239	164.071979	996.011127	71.821944	304.401147	5221.493786	81.457895	5679.174771
	0.024460	0.250218	165.056945	994.533397	70.706938	304.717154	5221.493786	80.824465	5677.742343
	0.492394	-0.258764	165.056945	994.205013	70.866225	303.769133	5221.493786	81.141180	5677.270323
	-0.509150	0.250218	165.303187	994.205013	71.184798	304.243144	5221.493786	82.883112	5679.804839
	0.393882	-0.016587	164.482382	994.943877	71.821944	305.033161	5221.493786	84.149972	5682.498863
	0.073716	-0.074053	164.646543	995.231214	73.574095	303.611130	5221.493786	81.932967	5680.611977
	-0.275183	0.328207	165.467348	993.178811	70.229078	305.665175	5221.493786	83.041470	5680.429509
	0.623744	-0.221822	165.713590	994.820733	70.706938	304.085140	5221.493786	80.032677	5676.318541
	-0.287497	0.151705	164.482382	995.313310	71.184798	301.873091	5221.493786	80.982822	5675.534497
	0.077821	0.237903	165.139026	994.574445	70.388365	303.137119	5221.493786	81.457895	5676.477165
	0.492394	-0.254659	165.139026	994.820733	71.503371	303.927137	5221.493786	83.041470	5679.965762
	-0.488626	0.291264	165.549428	993.794532	70.866225	309.773266	5221.493786	80.032677	5682.165953
	0.463661	-0.037111	165.303187	995.477502	70.706938	304.559151	5221.493786	82.883112	5679.642987
	0.118868	-0.069948	164.154059	995.805887	70.229078	301.083074	5221.493786	82.091325	5674.897263
	-0.308020	0.303578	165.877751	993.178811	71.025511	303.769133	5221.493786	83.041470	5679.329899
	0.595011	-0.209508	164.892784	994.738637	70.866225	304.243144	5221.493786	82.566397	5679.169551
	-0.336753	0.143496	164.236140	995.477502	70.229078	304.559151	5221.493786	81.932967	5678.214982
	0.053192	0.205066	164.071979	994.492349	70.706938	303.927137	5221.493786	80.349392	5676.477252
	0.451347	-0.250554	165.549428	994.861781	70.706938	303.137119	5221.493786	80.824465	5676.162308
	-0.488626	0.295369	165.795670	993.917676	72.618376	303.611130	5221.493786	85.733547	5683.456839
	0.471871	-0.123309	165.139026	995.313310	69.910505	303.927137	5221.493786	79.874320	5675.205748
	-0.033006	-0.065843	164.810704	995.764838	71.025511	302.031095	5221.493786	80.349392	5674.899784
	-0.225926	0.274846	166.206073	993.096715	71.981230	304.875158	5221.493786	83.516542	5681.866716
	0.570383	-0.295706	165.549428	994.861781	71.025511	305.665175	5221.493786	81.457895	5679.642367
	-0.431161	0.131182	165.139026	995.354358	70.706938	303.453126	5221.493786	81.457895	5677.111744
	0.213275	0.044983	165.139026	995.025974	72.140517	304.717154	5221.493786	80.507750	5678.859206
	0.258427	-0.156147	163.989898	995.395406	69.910505	301.715088	5221.493786	83.041470	5676.160848
