Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
44663.971	NaN	2.543	6.913	-5.304	1509.890	1498.168	1499.634	-0.794	-0.122	-0.992	0.459	5.512	-7.809
44664.948	NaN	2.543	6.913	-5.293	1510.623	1499.634	1500.366	-0.626	-0.244	-0.901	0.459	5.512	-7.809
44665.924	NaN	2.533	6.913	-5.293	1510.623	1500.366	1500.366	-0.580	-0.107	-0.992	0.383	5.512	-7.732
44666.901	NaN	2.533	6.913	-5.315	1509.890	1499.634	1500.366	-0.519	-0.015	-1.023	0.383	5.435	-7.809
44667.877	NaN	2.543	6.913	-5.304	1510.623	1500.366	1498.901	-0.580	0.092	-1.008	0.383	5.512	-7.962
44668.854	NaN	2.533	6.902	-5.293	1510.623	1500.366	1498.901	-0.595	-0.031	-0.992	0.383	5.359	-7.656
44669.830	NaN	2.522	6.902	-5.293	1510.623	1500.366	1499.634	-0.779	-0.061	-1.145	0.383	5.512	-7.732
44670.807	NaN	2.533	6.913	-5.283	1510.623	1499.634	1500.366	-0.855	-0.015	-1.053	0.459	5.512	-7.656
44671.783	NaN	2.522	6.913	-5.293	1510.623	1499.634	1500.366	-0.870	0.000	-1.069	0.383	5.435	-7.732
44672.760	NaN	2.511	6.913	-5.283	1509.890	1498.901	1499.634	-0.382	-0.015	-0.855	0.459	5.589	-7.732
44673.737	NaN	2.522	6.902	-5.283	1509.890	1499.634	1500.366	-0.290	-0.015	-0.840	0.536	5.512	-7.732
44674.713	NaN	2.533	6.913	-5.272	1509.890	1499.634	1501.099	-0.519	-0.137	-0.870	0.306	5.589	-7.656
44675.690	NaN	2.522	6.913	-5.272	1509.890	1500.366	1499.634	-0.794	-0.168	-0.977	0.306	5.435	-7.732
44676.666	NaN	2.522	6.902	-5.283	1506.960	1498.901	1500.366	-0.672	-0.229	-0.977	0.459	5.589	-7.579
44677.643	NaN	2.533	6.902	-5.272	1511.355	1500.366	1499.634	-0.702	-0.229	-0.947	0.306	5.589	-7.732
44678.619	NaN	2.522	6.902	-5.272	1511.355	1499.634	1501.099	-0.977	-0.214	-0.824	0.383	5.512	-7.579
44679.596	NaN	2.522	6.891	-5.272	1509.890	1499.634	1499.634	-0.779	-0.198	-0.870	0.230	5.435	-7.809
44680.573	NaN	2.533	6.891	-5.261	1509.158	1499.634	1499.634	-0.687	-0.137	-1.038	0.536	5.512	-7.656
44681.549	NaN	2.533	6.891	-5.261	1511.355	1500.366	1499.634	-0.794	0.076	-1.115	0.536	5.359	-7.656
44682.526	NaN	2.533	6.880	-5.250	1510.623	1500.366	1499.634	-0.855	0.092	-0.855	0.459	5.512	-7.809
44683.502	NaN	2.533	6.870	-5.261	1510.623	1499.634	1500.366	-0.901	-0.168	-0.733	0.383	5.665	-7.502
44684.479	NaN	2.522	6.870	-5.250	1510.623	1499.634	1501.099	-0.702	-0.351	-0.718	0.230	5.512	-7.732
44685.455	NaN	2.511	6.870	-5.261	1510.623	1500.366	1499.634	-0.565	-0.092	-0.809	0.306	5.435	-7.502
44686.432	NaN	2.522	6.859	-5.261	1509.890	1499.634	1501.099	-0.534	0.198	-0.855	0.459	5.512	-7.656
44687.408	NaN	2.533	6.870	-5.261	1510.623	1498.168	1499.634	-0.702	0.229	-0.962	0.459	5.282	-7.656
44688.385	NaN	2.533	6.870	-5.239	1510.623	1499.634	1500.366	-0.656	-0.153	-0.931	0.459	5.512	-7.579
44689.362	NaN	2.511	6.870	-5.250	1511.355	1499.634	1500.366	-0.687	0.015	-0.947	0.383	5.435	-7.732
44690.338	NaN	2.522	6.870	-5.228	1510.623	1500.366	1501.099	-0.702	0.168	-0.885	0.459	5.512	-7.656
44691.315	NaN	2.500	6.870	-5.228	1509.890	1500.366	1499.634	-0.702	-0.061	-0.748	0.383	5.359	-7.579
44692.291	NaN	2.511	6.880	-5.228	1509.890	1499.634	1500.366	-0.840	-0.168	-0.779	0.230	5.435	-7.732
44693.268	NaN	2.511	6.880	-5.228	1509.890	1499.634	1499.634	-0.962	0.015	-0.885	0.383	5.512	-7.732
44694.244	NaN	2.511	6.870	-5.239	1510.623	1500.366	1499.634	-0.733	0.168	-0.962	0.306	5.589	-7.426
44695.221	NaN	2.500	6.880	-5.239	1510.623	1499.634	1501.099	-0.534	0.321	-0.901	0.459	5.359	-7.502
44696.198	NaN	2.500	6.870	-5.228	1510.623	1499.634	1500.366	-0.580	0.015	-0.809	0.536	5.435	-7.579
44697.174	NaN	2.489	6.870	-5.228	1509.890	1499.634	1501.832	-0.855	-0.061	-0.824	0.383	5.512	-7.656
44698.151	NaN	2.478	6.870	-5.228	1510.623	1499.634	1501.099	-0.809	0.107	-0.931	0.306	5.665	-7.579
44699.127	NaN	2.500	6.870	-5.228	1512.088	1499.634	1501.099	-0.489	0.290	-0.840	0.459	5.512	-7.579
44700.104	NaN	2.489	6.870	-5.228	1510.623	1500.366	1500.366	-0.519	0.305	-0.824	0.383	5.435	-7.732
44701.080	NaN	2.500	6.880	-5.217	1510.623	1499.634	1500.366	-0.718	0.183	-0.809	0.383	5.589	-7.732
44702.057	NaN	2.500	6.859	-5.228	1509.890	1500.366	1498.168	-0.855	0.214	-0.672	0.383	5.512	-7.656
44703.033	NaN	2.489	6.859	-5.228	1511.355	1499.634	1500.366	-0.885	0.229	-0.779	0.459	5.435	-7.579
44704.010	NaN	2.500	6.870	-5.217	1511.355	1501.099	1500.366	-0.763	0.321	-0.931	0.306	5.359	-7.579
44704.987	NaN	2.500	6.870	-5.228	1509.158	1499.634	1501.832	-0.550	0.443	-0.977	0.306	5.435	-7.579
44705.963	NaN	2.511	6.870	-5.217	1510.623	1499.634	1501.099	-0.504	0.321	-0.977	0.230	5.512	-7.656
44706.940	NaN	2.500	6.859	-5.217	1508.425	1500.366	1500.366	-0.504	0.214	-0.779	0.306	5.512	-7.579
44707.916	NaN	2.500	6.859	-5.228	1510.623	1501.099	1500.366	-0.489	0.198	-0.824	0.383	5.435	-7.732
44708.893	NaN	2.500	6.859	-5.228	1510.623	1500.366	1500.366	-0.733	0.198	-0.824	0.383	5.589	-7.579
44709.869	NaN	2.489	6.870	-5.228	1510.623	1498.901	1500.366	-0.733	0.260	-0.763	0.459	5.435	-7.579
44710.846	NaN	2.489	6.870	-5.228	1509.890	1499.634	1500.366	-0.702	0.504	-0.809	0.383	5.359	-7.656
44711.823	NaN	2.489	6.870	-5.228	1509.890	1499.634	1500.366	-0.595	0.550	-0.733	0.459	5.435	-7.656
44712.799	NaN	2.500	6.880	-5.228	1511.355	1500.366	1501.832	-0.809	0.534	-0.580	0.306	5.359	-7.579
44713.776	NaN	2.500	6.870	-5.228	1510.623	1500.366	1500.366	-0.947	0.397	-0.672	0.306	5.435	-7.656
44714.752	NaN	2.511	6.870	-5.239	1510.623	1500.366	1499.634	-0.992	0.382	-0.779	0.306	5.359	-7.579
44715.729	NaN	2.511	6.870	-5.239	1509.890	1498.901	1500.366	-0.840	0.519	-0.763	0.306	5.512	-7.656
44716.705	NaN	2.500	6.870	-5.239	1511.355	1499.634	1500.366	-0.687	0.580	-0.763	0.306	5.435	-7.732
44717.682	NaN	2.500	6.870	-5.228	1509.890	1500.366	1500.366	-0.702	0.626	-0.947	0.306	5.435	-7.502
44718.658	NaN	2.500	6.859	-5.228	1509.890	1501.099	1500.366	-0.748	0.534	-0.992	0.459	5.512	-7.656
44719.635	NaN	2.511	6.870	-5.228	1511.355	1499.634	1500.366	-0.718	0.519	-0.840	0.306	5.512	-7.656
44720.612	NaN	2.500	6.870	-5.250	1510.623	1499.634	1501.832	-0.641	0.489	-0.824	0.536	5.435	-7.426
44721.588	NaN	2.511	6.880	-5.228	1509.890	1500.366	1500.366	-0.641	0.611	-0.870	0.230	5.435	-7.656
44722.565	NaN	2.511	6.870	-5.217	1509.890	1500.366	1498.901	-0.504	0.565	-0.947	0.306	5.589	-7.656
44723.541	NaN	2.511	6.859	-5.228	1510.623	1499.634	1501.099	-0.458	0.427	-0.794	0.306	5.435	-7.502
44724.518	NaN	2.511	6.870	-5.228	1509.890	1500.366	1499.634	-0.565	0.427	-0.443	0.383	5.512	-7.502
44725.494	NaN	2.500	6.870	-5.239	1509.158	1498.901	1499.634	-0.595	0.489	-0.550	0.383	5.435	-7.656
44726.471	NaN	2.500	6.880	-5.217	1511.355	1499.634	1500.366	-0.611	0.656	-0.702	0.383	5.282	-7.656
44727.448	NaN	2.500	6.880	-5.217	1510.623	1500.366	1498.901	-0.718	0.702	-0.794	0.306	5.512	-7.656
44728.424	NaN	2.511	6.880	-5.207	1510.623	1500.366	1499.634	-0.809	0.672	-0.748	0.306	5.589	-7.732
44729.401	NaN	2.511	6.870	-5.217	1509.890	1499.634	1500.366	-1.053	0.519	-0.687	0.306	5.512	-7.732
44730.377	NaN	2.511	6.891	-5.228	1509.890	1501.099	1499.634	-0.962	0.611	-0.733	0.383	5.512	-7.579
44731.354	NaN	2.511	6.880	-5.239	1509.158	1499.634	1499.634	-0.962	0.473	-0.763	0.153	5.589	-7.579
44732.330	NaN	2.522	6.880	-5.250	1508.425	1499.634	1499.634	-0.794	0.351	-0.718	0.306	5.589	-7.732
44733.307	NaN	2.522	6.891	-5.239	1510.623	1499.634	1501.099	-0.626	0.565	-0.641	0.459	5.589	-7.656
44734.283	NaN	2.522	6.891	-5.239	1509.158	1498.901	1502.564	-0.534	0.779	-0.687	0.459	5.359	-7.656
44735.260	NaN	2.533	6.880	-5.239	1509.158	1499.634	1500.366	-0.611	0.901	-0.763	0.459	5.512	-7.502
44736.237	NaN	2.522	6.891	-5.250	1509.890	1499.634	1499.634	-0.977	0.718	-0.855	0.306	5.435	-7.732
44737.213	NaN	2.533	6.880	-5.250	1509.890	1498.901	1499.634	-1.023	0.626	-0.855	0.306	5.359	-7.809
44738.190	NaN	2.533	6.891	-5.239	1510.623	1499.634	1500.366	-0.840	0.779	-0.916	0.459	5.435	-7.732
44739.166	NaN	2.533	6.891	-5.250	1509.890	1498.901	1498.901	-0.672	0.733	-0.901	0.459	5.589	-7.656
44740.143	NaN	2.533	6.891	-5.261	1510.623	1498.168	1500.366	-0.702	0.580	-0.687	0.383	5.435	-7.732
44741.119	NaN	2.543	6.902	-5.250	1511.355	1499.634	1498.901	-0.718	0.504	-0.458	0.459	5.512	-7.579
44742.096	NaN	2.543	6.902	-5.261	1509.890	1500.366	1498.901	-0.779	0.565	-0.427	0.459	5.589	-7.579
44743.073	NaN	2.533	6.902	-5.293	1509.158	1498.901	1499.634	-0.672	0.504	-0.565	0.306	5.435	-7.579
44744.049	NaN	2.533	6.902	-5.283	1510.623	1500.366	1501.099	-0.855	0.672	-0.748	0.459	5.512	-7.656
44745.026	NaN	2.543	6.891	-5.283	1509.890	1499.634	1501.832	-0.763	0.809	-0.779	0.306	5.512	-7.732
44746.002	NaN	2.543	6.902	-5.283	1509.890	1500.366	1499.634	-0.687	0.794	-0.809	0.306	5.512	-7.579
44746.979	NaN	2.522	6.891	-5.283	1509.890	1500.366	1498.901	-0.412	0.611	-0.870	0.306	5.435	-7.502
44747.955	NaN	2.522	6.902	-5.304	1509.890	1500.366	1498.901	-0.611	0.779	-0.885	0.306	5.589	-7.809
44748.932	NaN	2.533	6.902	-5.293	1511.355	1499.634	1500.366	-0.489	0.763	-0.824	0.459	5.512	-7.732
44749.908	NaN	2.533	6.902	-5.293	1510.623	1500.366	1498.901	-0.519	0.687	-0.794	0.536	5.589	-7.732
44750.885	NaN	2.533	6.902	-5.304	1510.623	1500.366	1498.901	-0.595	0.626	-0.763	0.459	5.665	-7.732
44751.862	NaN	2.522	6.891	-5.315	1511.355	1498.901	1499.634	-0.794	0.611	-0.916	0.383	5.435	-7.732
44752.838	NaN	2.533	6.902	-5.293	1511.355	1500.366	1500.366	-0.580	0.595	-0.885	0.459	5.589	-7.732
44753.815	NaN	2.533	6.902	-5.293	1510.623	1500.366	1499.634	-0.550	0.702	-0.656	0.612	5.512	-7.732
44754.791	NaN	2.533	6.902	-5.304	1509.890	1499.634	1500.366	-0.702	0.718	-0.580	0.306	5.512	-7.809
44755.768	NaN	2.533	6.913	-5.293	1510.623	1500.366	1499.634	-0.809	0.611	-0.595	0.306	5.589	-7.579
44756.744	NaN	2.533	6.913	-5.315	1509.890	1499.634	1500.366	-0.733	0.519	-0.763	0.459	5.512	-7.809
44757.721	NaN	2.543	6.913	-5.315	1509.890	1499.634	1499.634	-0.809	0.550	-0.718	0.306	5.512	-7.885
44758.698	NaN	2.543	6.902	-5.315	1508.425	1498.901	1498.901	-0.962	0.565	-0.855	0.383	5.435	-7.656
44759.674	NaN	2.543	6.913	-5.304	1509.890	1499.634	1499.634	-0.672	0.565	-0.779	0.306	5.512	-7.732
44760.651	NaN	2.543	6.902	-5.304	1509.158	1499.634	1499.634	-0.489	0.687	-0.565	0.306	5.589	-7.656
44761.627	NaN	2.554	6.924	-5.304	1510.623	1500.366	1498.901	-0.611	0.656	-0.565	0.459	5.435	-7.656
44762.604	NaN	2.533	6.913	-5.304	1512.088	1499.634	1501.099	-0.824	0.626	-0.595	0.306	5.589	-7.732
44763.580	NaN	2.543	6.924	-5.315	1509.890	1499.634	1499.634	-0.733	0.458	-0.779	0.383	5.589	-7.732
44764.557	NaN	2.533	6.902	-5.293	1509.890	1499.634	1500.366	-0.977	0.275	-0.748	0.459	5.435	-7.809
44765.533	NaN	2.522	6.902	-5.293	1511.355	1499.634	1500.366	-1.176	0.260	-0.794	0.536	5.435	-7.656
44766.510	NaN	2.522	6.902	-5.293	1509.890	1498.901	1499.634	-1.099	0.305	-0.947	0.459	5.435	-7.656
44767.487	NaN	2.543	6.902	-5.304	1510.623	1498.168	1499.634	-0.779	0.290	-0.901	0.459	5.512	-7.809
44768.463	NaN	2.543	6.902	-5.293	1510.623	1499.634	1500.366	-0.855	0.321	-0.718	0.383	5.435	-7.809
44769.440	NaN	2.533	6.902	-5.293	1510.623	1500.366	1498.901	-0.947	0.336	-0.641	0.306	5.512	-7.579
44770.416	NaN	2.533	6.891	-5.283	1510.623	1499.634	1501.832	-0.840	0.336	-0.656	0.383	5.359	-7.732
44771.393	NaN	2.533	6.891	-5.283	1511.355	1500.366	1501.099	-0.824	0.366	-0.809	0.383	5.665	-7.579
44772.369	NaN	2.533	6.902	-5.293	1509.890	1500.366	1499.634	-1.053	0.504	-0.855	0.383	5.435	-7.502
44773.346	NaN	2.543	6.902	-5.283	1509.890	1498.901	1498.168	-0.931	0.550	-0.733	0.459	5.512	-7.579
44774.323	NaN	2.533	6.891	-5.283	1510.623	1498.901	1499.634	-0.611	0.382	-0.702	0.383	5.512	-7.656
44775.299	NaN	2.533	6.891	-5.293	1510.623	1498.901	1500.366	-0.656	0.214	-0.672	0.536	5.435	-7.809
44776.276	NaN	2.543	6.891	-5.272	1509.890	1499.634	1501.099	-0.779	0.229	-0.641	0.383	5.589	-7.579
44777.252	NaN	2.533	6.880	-5.283	1509.890	1500.366	1499.634	-0.824	0.305	-0.733	0.459	5.435	-7.656
44778.229	NaN	2.533	6.870	-5.283	1509.158	1499.634	1498.901	-0.580	0.275	-0.672	0.306	5.435	-7.656
44779.205	NaN	2.533	6.870	-5.283	1512.088	1500.366	1499.634	-0.718	0.137	-0.733	0.306	5.435	-7.732
44780.182	NaN	2.533	6.870	-5.283	1510.623	1500.366	1499.634	-0.779	-0.046	-0.763	0.230	5.589	-7.732
44781.158	NaN	2.533	6.870	-5.283	1511.355	1500.366	1499.634	-0.962	0.092	-0.656	0.383	5.512	-7.732
44782.135	NaN	2.522	6.870	-5.272	1509.890	1499.634	1501.832	-0.855	0.366	-0.611	0.383	5.512	-7.502
44783.112	NaN	2.522	6.870	-5.261	1510.623	1498.901	1498.901	-0.733	0.321	-0.550	0.306	5.359	-7.732
44784.088	NaN	2.522	6.870	-5.250	1511.355	1500.366	1499.634	-0.763	0.122	-0.580	0.306	5.435	-7.656
44785.065	NaN	2.511	6.880	-5.250	1510.623	1499.634	1500.366	-0.763	0.061	-0.672	0.459	5.435	-7.579
44786.041	NaN	2.511	6.880	-5.261	1510.623	1500.366	1498.901	-0.779	0.107	-0.611	0.383	5.435	-7.656
44787.018	NaN	2.511	6.870	-5.250	1509.890	1498.901	1499.634	-0.870	0.214	-0.687	0.383	5.512	-7.809
44787.994	NaN	2.511	6.870	-5.239	1510.623	1499.634	1499.634	-0.931	0.122	-0.656	0.459	5.282	-7.579
44788.971	NaN	2.522	6.870	-5.228	1510.623	1499.634	1500.366	-0.672	0.137	-0.672	0.383	5.512	-7.732
44789.948	NaN	2.533	6.848	-5.228	1510.623	1499.634	1500.366	-0.733	0.305	-0.595	0.459	5.512	-7.502
44790.924	NaN	2.533	6.848	-5.239	1509.890	1500.366	1500.366	-0.763	0.473	-0.565	0.383	5.359	-7.579
44791.901	NaN	2.522	6.848	-5.239	1509.890	1500.366	1499.634	-0.763	0.504	-0.718	0.459	5.512	-7.732
44792.877	NaN	2.522	6.848	-5.239	1510.623	1500.366	1500.366	-0.977	0.214	-0.595	0.459	5.435	-7.579
44793.854	NaN	2.522	6.859	-5.228	1509.158	1501.099	1499.634	-1.069	0.122	-0.641	0.383	5.589	-7.732
44794.830	NaN	2.522	6.848	-5.217	1510.623	1500.366	1499.634	-0.580	0.260	-0.885	0.383	5.512	-7.732
44795.807	NaN	2.533	6.848	-5.207	1510.623	1500.366	1499.634	-0.427	0.244	-0.733	0.459	5.512	-7.579
44796.783	NaN	2.522	6.848	-5.207	1509.890	1499.634	1499.634	-0.656	0.290	-0.748	0.383	5.512	-7.656
44797.760	NaN	2.533	6.837	-5.185	1511.355	1501.099	1500.366	-0.779	0.198	-0.611	0.459	5.512	-7.656
44798.737	NaN	2.533	6.837	-5.185	1510.623	1500.366	1501.099	-0.672	0.183	-0.672	0.306	5.435	-7.502
44799.713	NaN	2.522	6.848	-5.185	1509.890	1500.366	1499.634	-0.733	0.229	-0.840	0.230	5.359	-7.502
44800.690	NaN	2.522	6.859	-5.196	1510.623	1499.634	1499.634	-0.916	0.137	-0.855	0.306	5.359	-7.579
44801.666	NaN	2.522	6.870	-5.196	1510.623	1500.366	1500.366	-0.916	0.183	-0.718	0.459	5.435	-7.502
44802.643	NaN	2.522	6.870	-5.185	1511.355	1499.634	1499.634	-0.931	0.321	-0.534	0.306	5.512	-7.656
44803.619	NaN	2.533	6.859	-5.185	1509.890	1499.634	1500.366	-0.931	0.351	-0.397	0.306	5.435	-7.656
44804.596	NaN	2.533	6.859	-5.196	1509.158	1499.634	1500.366	-0.702	0.534	-0.565	0.383	5.512	-7.579
44805.573	NaN	2.522	6.848	-5.207	1509.890	1499.634	1500.366	-0.504	0.534	-0.656	0.459	5.512	-7.579
44806.549	NaN	2.511	6.859	-5.207	1511.355	1499.634	1500.366	-0.656	0.321	-0.672	0.459	5.359	-7.732
44807.526	NaN	2.511	6.848	-5.207	1511.355	1499.634	1500.366	-0.809	0.168	-0.733	0.383	5.435	-7.349
