,index,Top chamber pressure,Bottom chamber pressure,Air frame pressure,Absolute pressure,Plate force,ACCL
0,456,0.10058893484239587,0.05400993195893869,164.3672687580854,1007.027241879557,-3.303424140777153,0.025660672059995948
1,457,0.10063328764108567,0.05443585002957851,164.36347099570233,1007.0279408602867,-3.2529773490953175,0.0038431094771154695
2,458,0.10068506902650534,0.054873289172726866,164.3594439219851,1007.028670990413,-3.089637165076091,-0.019513994021242098
3,459,0.1007437994873491,0.0553178973688098,164.3552002353853,1007.0294342635983,-2.8270944441694823,-0.04354353877581307
4,460,0.10080913189408072,0.05576488581620193,164.35075171638124,1007.0302327529716,-2.4825550518526,-0.05893148641185758
5,461,0.1008807074993318,0.05620928800802821,164.34610912736545,1007.031068481181,-2.0733724870139625,-0.05654995781531491
6,462,0.100958013856903,0.05664629958955766,164.34128235875258,1007.0319431135497,-1.614910364092303,-0.03741504342844071
7,463,0.10104033635949726,0.057071549591305434,164.33628083623896,1007.0328575999665,-1.1208099821492539,-0.013953263284895934
8,464,0.10112683658529872,0.057481188667516905,164.33111404781445,1007.0338120130756,-0.6053869640356879,0.0005349488215076748
9,465,0.10121671547283637,0.057871772657359676,164.32579205170595,1007.0348056800088,-0.08642112026383586,0.0012927938165645525
10,466,0.10130937221057656,0.05824002998897488,164.32032586964536,1007.0358374421444,0.41349868772771714,-0.007627956243794809
11,467,0.10140447144638962,0.05858266970243702,164.3147276643226,1007.0369058435464,0.8680903547586425,-0.01737679542250009
12,468,0.10150187941886753,0.05889636351191844,164.3090106701969,1007.0380092090487,1.2511426209377774,-0.017287169220696563
13,469,0.10160150000325754,0.05917793182806791,164.30318904717313,1007.0391456316731,1.541814460543769,0.00024420078310272153
14,470,0.10170309580133005,0.05942464805975807,164.29727789427014,1007.0403128322062,1.7290517812061665,0.031676768181902515
15,471,0.10180618590769488,0.05963451214873437,164.2912934562813,1007.0415079224125,1.8129786491015167,0.06294288047457047
16,472,0.10191006670116935,0.0598063595290654,164.28525337126882,1007.0427272709,1.8026995524328484,0.08048893740256968
17,473,0.10201393207388158,0.05993975936031391,164.2791768509115,1007.0439666309322,1.7117585538622038,0.07881789355271174
18,474,0.10211701600914608,0.06003477577594738,164.2730847678333,1007.0452214402802,1.5538762645659716,0.060177305840326545
19,475,0.10221867251843587,0.06009174532586127,164.26699958969408,1007.0464870903315,1.3415109971775863,0.03141713960079168
20,476,0.10231835102077921,0.06011120272516203,164.26094511153605,1007.0477590542594,1.0881367855395254,0.002208670198520335
21,477,0.10241549811933982,0.060093976151496364,164.25494607781127,1007.0490328299796,0.8126294434587891,-0.01582728690403573
22,478,0.10250947271484034,0.06004135126643998,164.24902782344108,1007.050303703301,0.5421681104878502,-0.013513299083923291
23,479,0.10259955435070348,0.059955153355094035,164.24321590979585,1007.0515664910897,0.3109200641829162,0.008357018255915616
24,480,0.10268505614542638,0.05983765257715728,164.23753564123706,1007.0528154870397,0.15492219770908378,0.03798970833716531
25,481,0.1027654782651097,0.05969132155059244,164.2320114345948,1007.0540446420912,0.10530484482288927,0.0607233708404078
