,index,Top chamber pressure,Bottom chamber pressure,Air frame pressure,Absolute pressure,Plate force,ACCL
0,317,0.1249037198385005,0.01815596893587437,164.1361844082424,1006.4825621499052,1.184472939677626,0.06385243251767031
1,318,0.12481194717032942,0.018119590727664003,164.14849802934603,1006.4819096246888,1.0364548040016501,0.0690884816301211
2,319,0.12472381740331087,0.018095524817656264,164.16153974573726,1006.4811073746266,0.8892778940310251,0.06646781547089758
3,320,0.12463663564737305,0.018084886947772792,164.1752749262506,1006.4801614895682,0.7455445890580634,0.07055053226278823
4,321,0.1245479065385866,0.01808831931963264,164.18966207638536,1006.4790798911953,0.6053082557089908,0.08543453535154716
5,322,0.12445526930406525,0.01810606663049962,164.20465271532433,1006.4778722596153,0.4687626344437916,0.08959321200731785
6,323,0.1243564287152956,0.018138147319845335,164.22019159957804,1006.476549769695,0.33756804519774164,0.06399189684942674
7,324,0.12424916616108951,0.01818448019979916,164.23621719230587,1006.4751247113254,0.2142316700075213,0.022156613900186084
8,325,0.12413145054940905,0.018244867964871715,164.25266219923952,1006.4736101670634,0.09993974705997033,-0.00014720131683348958
9,326,0.12400159176238859,0.01831885173537261,164.26945408009254,1006.4720198383275,-0.00777967783034228,0.018115467922230954
10,327,0.12385834547545492,0.01840555505006456,164.28651551510254,1006.4703679523321,-0.11560474515139418,0.06356549704773223
11,328,0.12370090401517314,0.018503654515739768,164.30376489692978,1006.4686691475617,-0.23211493638271463,0.10514475138691615
12,329,0.12352877605335796,0.018611534776640685,164.32111706734878,1006.4669382495291,-0.36398688811703295,0.11779178412462121
13,330,0.12334162917230479,0.018727566324778795,164.33848449939697,1006.4651898534889,-0.5135192609304866,0.10043064782227762
14,331,0.12313919596456224,0.01885036643529518,164.35577888290732,1006.4634377702617,-0.6788772613867096,0.07584339088295938
15,332,0.12292130418216629,0.018978913225111554,164.37291288994982,1006.4616945854461,-0.8557765917536742,0.06348481908829151
16,333,0.12268801220166632,0.019112471152187227,164.3898019129689,1006.4599715208851,-1.0383728051678673,0.06120616861052597
17,334,0.12243976708314427,0.019250398971796683,164.4063656333573,1006.4582785163393,-1.2185748844893851,0.060878840900182585
18,335,0.12217749020991119,0.0193919810624898,164.42252932594775,1006.4566243508925,-1.385127512093291,0.061892813516048306
19,336,0.12190253720346236,0.01953640515863309,164.43822491126951,1006.4550167428334,-1.5243226769642249,0.06446050375869916
20,337,0.12161655203114037,0.019682911418744148,164.4533918800471,1006.453462405606,-1.6225484776256494,0.06277945644425681
21,338,0.12132129914657973,0.019831023486939364,164.4679781671929,1006.4519669927449,-1.6689950826478963,0.05094586999346451
22,339,0.12101856905260655,0.019980716401549345,164.48194088067763,1006.450534977625,-1.6568424942197666,0.03126460507092499
23,340,0.12071020201030815,0.02013240993353935,164.49524672709407,1006.4491696732777,-1.582748169307905,0.013068489026836105
24,341,0.12039819754055248,0.020286777164798063,164.50787206832166,1006.447873492811,-1.4455338298195528,0.003980798068481173
25,342,0.12008482345006948,0.0204444682834505,164.51980261639324,1006.4466482950104,-1.245051567357656,0.004994512038294763
26,343,0.11977263747831839,0.020605898607681705,164.531032803006,1006.4454956037572,-0.9819869568074111,0.013047360678981823
27,344,0.11946438874858885,0.020771204204839515,164.54156498152574,1006.4444166123061,-0.6592257768367702,0.0226553270364796
28,345,0.11916284467647394,0.020940363275501844,164.55140872177682,1006.4434119562112,-0.2848554128977767,0.02668266711794448
29,346,0.11887063897062479,0.021113385847259677,164.56058029039298,1006.4424813082684,0.12453424156048243,0.022142727736332413
30,347,0.11859022119303934,0.021290438837895952,164.56910213364628,1006.4416230173128,0.5425959367216038,0.015019311044737138
31,348,0.11832392125807578,0.021471816849139534,164.57700219002524,1006.4408340691984,0.9355196843318225,0.014163736053360798
32,349,0.11807407141572986,0.021657772403033772,164.5843130913956,1006.4401104171609,1.2674893789420807,0.02012264688152199
33,350,0.1178430950877784,0.021848320290994674,164.59107138154548,1006.4394474714611,1.5075669352891268,0.025963647071331974
34,351,0.11763349184643879,0.022043156037757795,164.59731677394524,1006.4388405314728,1.6357886555547054,0.02778616882522328
35,352,0.11744771240120053,0.022241753356101273,164.60309145208126,1006.4382850400551,1.6466207533663137,0.02887508086097401
36,353,0.11728799197010725,0.022443581399381178,164.6084394758284,1006.4377765829827,1.5491233365921175,0.03434137746370258
37,354,0.11715624221224137,0.02264829922994314,164.6134063064052,1006.4373106808633,1.3642721903256145,0.04411803090157801
