,index,Top chamber pressure,Bottom chamber pressure,Air frame pressure,Absolute pressure,Plate force,ACCL
0,463,0.09879078348413871,0.04901827981041786,164.14859648222543,1006.8956095350136,3.0315915229205075,0.07661185655592506
1,464,0.09910025115417902,0.049568195905737716,164.15903059563692,1006.8971903721132,2.9604939444711675,0.08751923607707257
2,465,0.09943432997041282,0.05011468414349959,164.16939481508751,1006.8989425033566,2.8635097480419773,0.08956946141759115
3,466,0.09979222545361728,0.050652806033770155,164.17967921707657,1006.9008628810665,2.733341239602133,0.08047456396886321
4,467,0.10017288601660324,0.051177791518840825,164.18987331191255,1006.9029466866491,2.5696746991302106,0.06287630610935568
5,468,0.10057503995277312,0.051685140546611136,164.19996561288366,1006.9051872317316,2.3767080313905,0.04326496060204921
6,469,0.1009973105723086,0.05217055362746471,164.2099432631418,1006.9075761707993,2.1604891776813986,0.027379961578557543
7,470,0.10143831123623964,0.05262980854458768,164.21979171844202,1006.9101038768907,1.9279431751246108,0.01746640557588791
8,471,0.10189663541801595,0.053058747737610455,164.22949452172602,1006.9127597557169,1.6873087844289287,0.013184342852143982
9,472,0.10237073111758144,0.05345345562101147,164.23903323796046,1006.9155323572038,1.4485749483465113,0.013909394726046687
10,473,0.10285873366732692,0.053810558749517866,164.24838763741084,1006.9184092117325,1.223072635590718,0.01909433497437446
11,474,0.10335836556626549,0.054127486184416755,164.2575361007662,1006.9213764994959,1.022303943931547,0.02639656745859792
12,475,0.10386696476298819,0.05440255041740079,164.26645606322,1006.924418864658,0.856082427011394,0.030956541849368968
13,476,0.1043816089058225,0.054634833299569585,164.27512431628793,1006.9275195691258,0.7300169339625455,0.028538198685802374
14,477,0.10489924114096028,0.05482399363937671,164.28351712232788,1006.9306608688173,0.643387252948564,0.022486607956619997
15,478,0.10541672250506552,0.05497014877266336,164.29161023741221,1006.9338243878983,0.5889636660886808,0.02648974323513864
16,479,0.1059308151559514,0.05507389465190369,164.2993790111555,1006.9369913504855,0.5549979247827039,0.04637680574413133
17,480,0.10643816981147088,0.05513639717912557,164.30679863530108,1006.9401426516972,0.5282591367814646,0.062025764650241066
18,481,0.10693538968299314,0.055159425486086364,164.3138443688899,1006.9432589030158,0.4969946302419359,0.05467979737264855
19,482,0.10741917352109374,0.05514525662086057,164.320491474611,1006.946320613563,0.4529453624017421,0.03600589507909735
20,483,0.10788646602448865,0.055096506271947954,164.32671480021892,1006.9493084982093,0.3915559052127051,0.02566688871476064
21,484,0.10833453220753454,0.055016012418475,164.33248818511757,1006.9522037824095,0.31039085259888566,0.019831502433585002
22,485,0.10876093425789876,0.054906845130985704,164.3377839558963,1006.9549883907711,0.20730905129038746,0.004670079664788052
23,486,0.10916346913917148,0.054772389303436725,164.34257268672624,1006.9576449568851,0.08011996025303603,-0.02176413682161038
24,487,0.10954014843198302,0.05461637086184815,164.34682318803897,1006.9601567047567,-0.07222138238110176,-0.049822028848312605
25,488,0.10988924780256744,0.05444274113168127,164.3505025204458,1006.9625073640775,-0.24821558170238944,-0.06691173724114224
26,489,0.11020937612931705,0.05425545990627037,164.35357587654588,1006.9646812128549,-0.44321451397758693,-0.0650841684489763
27,490,0.11049948698407162,0.05405831269373604,164.35600634352863,1006.9666631782719,-0.6494895309679123,-0.045483008477993414
28,491,0.11075880286899133,0.053854870968899723,164.35775469359876,1006.9684388759676,-0.8565108429073405,-0.01748967178632005
29,492,0.11098670372400549,0.05364857832390924,164.3587793695898,1006.9699945445599,-1.0512601034420896,0.006464667787290712
30,493,0.1111826703438898,0.05344283803780465,164.35903670266794,1006.9713169576194,-1.2184454582388469,0.018092253566839245
31,494,0.11134632839838161,0.05324098602386729,164.3584812549926,1006.9723934493394,-1.3409633048027985,0.017844573420538745
32,495,0.11147754955563922,0.053046146708742706,164.3570662004551,1006.9732120884013,-1.4018066663021571,0.01229862470500337
33,496,0.1115765169283219,0.052861083130229324,164.35474374455615,1006.9737619111102,-1.387934338228483,0.008012286813728231
34,497,0.11164369472740875,0.0526881608055941,164.35146560377123,1006.974033108898,-1.2944658419036799,0.008407867852059159
35,498,0.11167972406874291,0.05252944171428747,164.34718357137183,1006.9740170971658,-1.1269839609312484,0.013526777956309688
36,499,0.1116853272653591,0.05238680934247047,164.34185020234997,1006.9737064830077,-0.9018774181260838,0.02132408531404345
37,500,0.11166129004864532,0.052262002447886896,164.33541961421042,1006.9730950954502,-0.6461329005996106,0.03009245687552764
38,501,0.11160851763541531,0.05215652081780943,164.32784838343682,1006.9721782249295,-0.3963792648837767,0.03907396422742343
39,502,0.11152809394045349,0.052071484957988065,164.31909652392156,1006.970953013093,-0.19541099549152818,0.046862200760109274
40,503,0.1114212726263876,0.05200757879941633,164.30912853287862,1006.9694188209143,-0.08574284885757777,0.050948673962940616
41,504,0.11128939345275742,0.051965137024040715,164.29791455035087,1006.967577458889,-0.10189547569338941,0.05000933516327449
42,505,0.11113378996779807,0.051944317668174686,164.28543171009727,1006.9654332491016,-0.26334943169700864,0.04661334925962457
43,506,0.11095576820318925,0.05194523037869975,164.271665596279,1006.962992985355,-0.5692512104500196,0.04692798765939349
44,507,0.11075667709382156,0.051967924619681506,164.25661155788,1006.9602659119818,-0.9960706011816072,0.056517158938582224
45,508,0.11053801407646313,0.05201225257880718,164.24027571135878,1006.9572637329245,-1.4997583850010727,0.07571344495818388
46,509,0.11030147851313687,0.052077723306144894,164.22267562725557,1006.9540005206868,-2.0226170399798065,0.09823799106720699
47,510,0.11004892385728088,0.0521634721729658,164.20384076690306,1006.9504924216586,-2.502847406468888,0.11345675533053401
48,511,0.10978224078203665,0.05226837250053838,164.18381274171512,1006.9467571832428,-2.883823462361086,0.11168601011974799
49,512,0.10950326235300033,0.05239119747930101,164.162645414279,1006.9428136337,-3.1210679591724,0.08957334707952014
50,513,0.10921375978673246,0.05253070484459092,164.14040478016253,1006.9386812770462,-3.186532651171916,0.05154835868788232
51,514,0.10891551131581671,0.05268559701990349,164.11716856761137,1006.9343800667585,-3.0711617649506735,0.007042174516974975
52,515,0.1086103607989284,0.052854432620132896,164.09302551228205,1006.929930281928,-2.7867266530320123,-0.03341705429882991
53,516,0.10830019697438634,0.05303561235544593,164.0680742525713,1006.9253523964005,-2.365794007858618,-0.060646240170954935
54,517,0.10798686272004547,0.053227486174233195,164.04242187166497,1006.9206668647465,-1.856983064266771,-0.06886064513256557
55,518,0.10767207320833994,0.053428504331150706,164.01618222916753,1006.9158938223891,-1.3150049815529883,-0.05849714745899487
56,519,0.10735741687522972,0.05363728121109028,163.989474187591,1006.9110528425151,-0.7894438714108816,-0.03647888480369116
57,520,0.10704444038305368,0.05385250562786326,163.96241973737318,1006.9061629248309,-0.3172277709019298,-0.01273696069464847
58,521,0.10673474656152336,0.05407275851016302,163.93514201736394,1006.9012427110047,0.07961663526481288,0.00415152963700488
59,522,0.10643002221096344,0.054296378176116,163.9077632860764,1006.8963107802716,0.39265097071740485,0.010458334942010039
60,523,0.10613196872925554,0.05452147430237093,163.8804029953605,1006.8913858921813,0.6244935550540092,0.008106233130070029
61,524,0.1058421887124852,0.05474606785081409,163.85317617397723,1006.8864870831857,0.7865679559139664,0.0022626620577871903
62,525,0.10556211590642192,0.05496823312755585,163.82619219756418,1006.8816336131518,0.8975114656811272,-0.0012916381811116096
63,526,0.10529303033438661,0.055186125328700396,163.79955383099244,1006.8768448937979,0.9811673069635489,0.0025203128469404312
64,527,0.10503611970477797,0.055397886054488144,163.7733564165667,1006.8721405057826,1.0626321264776806,0.015548751337782885
65,528,0.10479250797969379,0.055601534133158284,163.7476871629438,1006.8675402310563,1.1627731626583895,0.032943650470381114
66,529,0.10456320441139383,0.055794961644563414,163.72262451696932,1006.8630639327623,1.2941263205061802,0.043711945196807656
67,530,0.10434900140104852,0.05597605303553617,163.69823763976316,1006.8587311823147,1.460908829289302,0.03787181745131901
68,531,0.10415040015659256,0.05614282804920525,163.67458604757135,1006.8545607022104,1.6625993359111533,0.015606141849792532
69,532,0.10396762006486997,0.05629348466687395,163.65171940790418,1006.8505698539676,1.897492495908736,-0.01107718206925784
70,533,0.1038006732063819,0.056426307017187136,163.62967738534343,1006.8467743613953,2.16317427890759,-0.027599603623976898
71,534,0.1036494315427929,0.056539526953188264,163.60848945539067,1006.8431882337592,2.4542433983205356,-0.027827889859498134
72,535,0.10351362727643981,0.056631271601323245,163.58817472715876,1006.8398236945998,2.7602010129572037,-0.01667678499791686
73,536,0.10339279290137099,0.05669964799431385,163.56874191559908,1006.8366909442234,3.065839660164812,-0.004947776408140703
74,537,0.1032862097833076,0.05674288811176037,163.5501895756608,1006.8337977497343,3.3537519183043116,-0.0019254690849718759
75,538,0.10319293416178084,0.0567594255342495,163.53250658047457,1006.8311490543954,3.606950379099956,-0.009342851378864814
76,539,0.10311190292706407,0.056747844611792095,163.51567275674827,1006.828746805039,3.810346679059741,-0.020277171701578944
77,540,0.10304205082963994,0.05670676665019342,163.49965964896055,1006.8265900067836,3.9513145316618576,-0.024995677113305304
78,541,0.10298236315894041,0.05663479615964782,163.4844314757329,1006.824674884893,4.020070705124894,-0.0188153006538187
79,542,0.10293185042425508,0.05653058652876932,163.46994635589684,1006.8229950360496,4.009986166612144,-0.004537673264992714
80,543,0.10288950494724182,0.05639296414203443,163.45615773879393,1006.8215415232748,3.917372944418652,0.01030283113053132
81,544,0.10285431066038878,0.05622099517004439,163.44301576714167,1006.8203029939633,3.7410555129977965,0.018033739873024812
82,545,0.1028253142474307,0.05601394520342586,163.43046831215386,1006.8192659354311,3.4830484503175896,0.0157158072666283
83,546,0.10280169560448897,0.055771202157146926,163.41846169375398,1006.8184150601763,3.150752163081762,0.007227376557343845
84,547,0.10278277556068459,0.0554922810680419,163.40694133301207,1006.8177337197375,2.7588122642759743,0.0011015553598839323
85,548,0.10276796959651023,0.05517694892660777,163.39585258706276,1006.8172042701079,2.328189115094098,0.005259898563766241
86,549,0.10275675860894545,0.05482538146513229,163.3851418510172,1006.816808394868,1.8824695820929236,0.019794478211791644
87,550,0.10274872935445285,0.05443822907858871,163.37475778871925,1006.8165274717853,1.4441178464556401,0.034329182434288785
88,551,0.10274365787554662,0.054016564295584026,163.3646524145588,1006.8163430439097,1.0326018602440143,0.03621408196380549
89,552,0.10274155702593675,0.053561804960658224,163.35478183278803,1006.8162373524282,0.6635327758605172,0.02147395400002655
90,553,0.10274263901052004,0.05307572387953974,163.34510669562107,1006.816193832645,0.34727379659565116,-0.0025815702079020064
91,554,0.10274722553485817,0.05256055176493137,163.3355926032086,1006.8161974898699,0.08742647529608405,-0.023773307251730325
92,555,0.10275568872888674,0.05201907035733354,163.32621057665318,1006.8162351659657,-0.11929461867120494,-0.032703837342281494
93,556,0.10276846939536566,0.05145459293482916,163.31693755660874,1006.8162958057852,-0.281673746192304,-0.026143429254070982
94,557,0.10278613326096118,0.05087083916494012,163.3077568440083,1006.8163707681916,-0.41211774138302104,-0.007750986619562916
95,558,0.10280938446297405,0.05027181674868409,163.29865847810922,1006.8164540800922,-0.5246121195008016,0.014031776216971492
96,559,0.10283900025140294,0.04966181199676452,163.28963957601616,1006.8165425125185,-0.6322498516011592,0.0292485042814411
97,560,0.10287573355903505,0.04904547430041559,163.2807045712365,1006.8166354571323,-0.7445600745892449,0.029712898871425197
98,561,0.10292026544855344,0.048427876913450844,163.27186518144612,1006.8167347029962,-0.8653076284262085,0.014877732854938763
99,562,0.10297323906279128,0.047814452934288314,163.2631399528556,1006.8168442563465,-0.9915599944268294,-0.0054853393720756816
100,563,0.10303532250469624,0.0472108233040223,163.25455336225383,1006.8169702314332,-1.1148260201722806,-0.017766324501995223
101,564,0.10310721719650599,0.04662263215297928,163.24613460413792,1006.8171206928461,-1.2240817441129437,-0.014549292381563939
102,565,0.10318958213737305,0.04605548221114147,163.23791630959835,1006.8173053121463,-1.3087766435696366,0.0014528613881633623
103,566,0.1032829307665468,0.04551494633736628,163.22993345546604,1006.8175348136137,-1.360132320113081,0.0210335025625899
104,567,0.10338758735142498,0.04500654558378429,163.22222255531923,1006.8178203582172,-1.3713692887249707,0.03443588843612333
105,568,0.10350372950689035,0.04453561872111078,163.21482102636736,1006.818173079061,-1.3383310488911064,0.03619665986318399
106,569,0.10363145595955724,0.04410712822294495,163.20776659298863,1006.8186038118173,-1.260285180598217,0.026891245869764158
107,570,0.10377079601321473,0.04372552746438165,163.20109669081575,1006.8191228690943,-1.139486178128628,0.01078427968416984
108,571,0.10392164075081893,0.043394765606049,163.19484790771048,1006.8197397000646,-0.9793357476532591,-0.007850823729766032
109,572,0.10408365904710219,0.043118379341571644,163.1890554720289,1006.8204623999908,-0.7828192837953836,-0.025891412127161284
