						
X_Value	cisnienieKomoraGorna	sila1	sila2	sila3	sila1 1	Comment
	24.971916	269.337203	329.997714	230.883949	830.218866
	19.208933	255.479278	314.513371	218.614961	788.607610
	14.899009	245.444229	302.505105	209.532724	757.482057
	10.958508	228.878433	288.916804	196.626386	714.421623
	7.904619	218.524810	276.750535	188.659511	683.934856
	3.964118	204.189025	263.162234	177.824561	645.175820
	2.486431	190.808959	250.205947	166.033586	607.048492
	-0.813739	180.136764	238.355684	160.934786	579.427234
	-1.601839	162.933821	221.449310	143.885674	528.268805
	-2.956386	152.898772	212.127103	136.874824	501.900699
	-2.168286	143.023009	198.696806	127.314574	469.034388
	-2.611593	127.572219	185.582515	117.116974	430.271707
	-0.665970	119.289321	175.470291	111.699499	406.459110
	1.476677	110.528563	167.412113	102.617261	380.557937
	3.496184	100.493514	156.509871	95.128399	352.131783
	4.038003	89.502745	145.133619	87.639536	322.275900
	4.875359	84.724150	141.973549	84.612124	311.309822
	2.461802	77.396971	131.229311	77.919949	286.546231
	1.181140	68.317640	123.329136	70.590423	262.237200
	-0.124151	62.742613	119.063042	65.332286	247.137941
	-1.183161	54.778288	111.794881	59.596136	226.169305
	-0.739855	49.203260	103.578699	55.134686	207.916645
	0.072874	44.424665	100.418629	50.513899	195.357193
	0.245271	40.601790	99.470607	49.398536	189.470933
	1.378165	36.778913	91.412429	43.662386	171.853728
	2.929737	36.938200	87.936352	42.706361	167.580913
	2.978993	29.133161	83.828261	37.607561	150.568984
	3.323787	26.106718	80.194181	36.651536	142.952435
	2.092380	21.965269	75.138069	31.712074	128.815411
	1.624446	19.575972	71.345985	28.684661	119.606617
	0.294527	18.620252	71.661992	28.843999	119.126243
	0.466924	15.275236	68.817928	26.294599	110.387763
	-0.493573	14.478804	66.131869	26.613274	107.223946
	0.540808	13.045225	63.445810	21.355136	97.846170
	1.033371	6.992338	58.863708	15.459649	81.315695
	1.821471	8.266630	58.547701	18.327724	85.142055
	2.264777	6.833052	57.125670	16.415674	80.374395
	2.363290	6.673765	57.599680	17.212361	81.485806
	2.978993	4.443754	54.439610	12.432236	71.315600
	2.314034	4.125181	53.333586	13.388261	70.847028
	2.363290	1.576597	51.595547	12.113561	65.285705
	1.230396	4.284467	50.173516	9.882836	64.340819
	1.575190	2.054456	48.909488	11.476211	62.440155
	0.688577	1.258024	46.539435	8.608136	56.405595
	1.205768	1.098737	48.277474	7.811449	57.187660
	0.787089	-0.175555	44.643393	6.377411	50.845250
	1.575190	-0.016268	44.959400	6.536749	51.479881
	1.057999	-2.086993	46.697439	4.943374	49.553820
	2.092380	-1.768420	44.485390	3.349999	46.066969
	1.525933	0.939451	43.221362	3.509336	47.670149
	1.969240	-1.927706	44.169383	3.349999	45.591675
	1.452049	-2.405565	45.591414	0.959936	44.145785
	1.328908	-0.971987	43.063358	0.641261	42.732632
	1.353536	-0.016268	43.853376	3.190661	47.027769
	1.181140	-0.175555	46.697439	0.959936	47.481820
	1.452049	0.780165	41.957334	-0.633439	42.104059
	1.279652	-0.334841	42.431344	-0.633439	41.463064
	1.698330	-1.449847	40.851309	-2.704827	36.696636
	1.624446	-0.971987	42.747351	-0.155427	41.619938
	1.969240	-1.290560	41.009313	-3.501514	36.217239
	1.402793	0.939451	42.431344	-0.952114	42.418681
	1.919983	-1.609133	41.009313	-3.342177	36.058003
	1.230396	-1.768420	42.431344	-2.704827	37.958098
	1.821471	-0.971987	42.273341	-2.545489	38.755865
	1.181140	1.258024	43.063358	-2.386151	41.935231
	1.452049	1.098737	42.747351	-3.501514	40.344575
	1.205768	-1.131274	42.273341	-3.820189	37.321878
	1.402793	-1.290560	41.167316	-3.979527	35.897230
	1.402793	-1.609133	41.641327	-6.050914	33.981280
	1.624446	1.417310	43.063358	-2.864164	41.616505
	1.919983	-0.812701	40.219295	-4.298202	35.108393
	1.846099	-1.768420	38.165250	-5.254227	31.142603
	2.117009	0.620878	41.641327	-3.023502	39.238703
	1.673702	0.620878	39.587281	-4.776214	35.431945
	1.796843	-1.290560	38.797264	-4.935552	32.571152
	1.476677	-0.016268	41.641327	-3.979527	37.645532
	1.747587	-0.334841	41.167316	-4.138864	36.693611
	1.181140	1.735883	41.325320	-2.704827	40.356377
	1.919983	-1.131274	40.377299	-2.704827	36.541199
	1.181140	-0.175555	43.537369	-3.660852	39.700963
	2.067752	1.258024	38.481257	-4.298202	35.441079
	1.476677	-1.927706	39.271274	-3.660852	33.682717
	2.018496	-0.653414	42.589348	-5.094889	36.841045
	1.624446	-1.768420	38.323253	-2.226814	34.328020
	1.772215	-0.971987	39.429278	-3.979527	34.477764
	0.959486	0.461591	41.325320	-0.474102	41.312810
	1.599818	-1.768420	40.377299	-2.067477	36.541403
	1.279652	-1.131274	39.587281	-2.704827	35.751181
	1.821471	1.417310	39.271274	0.641261	41.329846
	1.698330	-2.564852	40.061292	-1.748802	35.747638
	1.673702	-1.449847	40.851309	-0.952114	38.449349
	1.599818	-1.290560	39.271274	-0.155427	37.825288
	1.649074	-0.971987	40.851309	0.641261	40.520583
	2.387918	-2.883425	40.219295	-0.633439	36.702431
	1.698330	-1.609133	41.799330	1.437949	41.628146
	1.919983	-1.131274	41.325320	2.393974	42.588020
	1.378165	2.213743	42.589348	3.349999	48.153089
	1.747587	-4.476290	38.323253	-0.792777	33.054187
	1.131883	1.735883	43.853376	6.855424	52.444683
	1.870727	-2.564852	38.323253	1.756624	37.515025
	0.860974	-1.768420	40.535302	3.509336	42.276219
	1.599818	-3.201998	38.481257	3.349999	38.629257
	1.082627	-3.361285	38.797264	3.031324	38.467303
	1.575190	-1.927706	41.325320	5.580724	44.978337
	0.860974	-1.449847	40.061292	3.349999	41.961444
	1.895355	-4.157717	39.271274	4.943374	40.056931
	1.205768	-3.679858	40.061292	4.624699	41.006133
	1.599818	-2.883425	44.011379	3.828011	44.955965
	1.279652	-4.794863	39.587281	6.696086	41.488504
	1.452049	-3.201998	40.693306	5.102711	42.594019
	1.698330	-4.157717	42.747351	5.262049	43.851683
	1.624446	-3.201998	39.429278	4.784036	41.011316
	1.821471	-5.113436	39.903288	4.146686	38.936538
	1.255024	-3.520571	42.273341	8.608136	47.360906
	1.969240	-4.476290	39.745285	4.146686	39.415681
	1.476677	-3.361285	40.535302	6.058736	43.232754
	1.993868	-4.794863	38.481257	5.102711	38.789105
	1.255024	-4.794863	40.851309	4.146686	40.203132
	1.821471	-4.794863	40.377299	7.811449	43.393884
	1.131883	-2.405565	38.955267	3.668674	40.218375
	2.043124	-3.998431	38.955267	4.306024	39.262860
	0.885602	-5.909868	40.851309	4.465361	39.406802
	1.599818	-6.069155	38.481257	1.915961	34.328063
	1.279652	-5.432009	39.429278	5.102711	39.099980
	1.722958	-4.476290	41.483323	4.146686	41.153719
	1.747587	-5.272723	40.377299	4.624699	39.729275
	1.698330	-8.299166	36.743218	1.915961	30.360013
	1.796843	-3.520571	38.955267	3.031324	38.466020
	1.722958	-2.246279	42.115337	7.333436	47.202494
	1.796843	-5.750582	38.165250	2.871986	35.286653
	1.698330	-1.927706	38.481257	4.306024	40.859574
	2.240149	-5.432009	39.587281	3.190661	37.345933
	1.525933	-5.750582	41.483323	1.756624	37.489365
	1.673702	-6.547015	38.165250	3.987349	35.605584
	1.402793	-6.865588	39.271274	1.915961	34.321648
	2.067752	-2.405565	42.747351	3.509336	43.851122
	1.082627	-7.024874	38.165250	1.756624	32.896999
	1.772215	-6.228441	38.955267	0.641261	33.368087
	0.910230	-5.272723	42.589348	5.102711	42.419336
	1.599818	-5.272723	39.745285	2.075299	36.547861
	0.984115	-5.113436	39.903288	3.031324	37.821176
	1.402793	-5.272723	42.115337	3.668674	40.511288
	1.230396	-5.432009	39.113271	1.278611	34.959873
	1.501305	-4.157717	39.745285	4.784036	40.371604
	1.624446	-5.750582	38.955267	2.712649	35.917334
	1.402793	-4.476290	41.009313	2.712649	39.245671
	1.796843	-5.113436	39.903288	2.553311	37.343163
	1.673702	-4.476290	39.903288	1.597286	37.024284
	1.796843	-5.750582	39.745285	3.987349	37.982051
	1.624446	-4.157717	42.905355	2.871986	41.619624
	1.722958	-4.476290	41.009313	2.712649	39.245671
	1.057999	-1.131274	41.799330	3.349999	44.018055
	1.821471	-5.909868	41.641327	-0.155427	35.576032
	0.885602	-4.954149	41.325320	3.509336	39.880506
	1.378165	-4.794863	40.535302	0.959936	36.700375
	0.959486	-5.113436	39.745285	1.915961	36.547810
	1.476677	-4.794863	41.799330	2.393974	39.398441
	1.181140	-4.954149	41.009313	1.119274	37.174437
	1.575190	-3.361285	40.693306	4.146686	41.478707
	1.624446	-3.042711	41.957334	1.278611	40.193233
	1.673702	-6.387728	42.589348	1.437949	37.639568
	1.649074	-4.157717	40.377299	2.234636	38.454218
	1.476677	-3.839144	42.589348	1.119274	39.869477
	1.772215	-2.246279	44.169383	3.031324	44.954427
	1.304280	-3.361285	42.589348	1.915961	41.144024
	1.673702	-6.069155	40.535302	0.003911	34.470058
	1.279652	-2.564852	45.433411	2.393974	45.262532
	1.673702	-4.794863	41.641327	0.481924	37.328387
	0.885602	-4.157717	42.273341	4.306024	42.421647
	1.944612	-3.679858	45.117404	1.756624	43.194170
	1.033371	-4.317003	41.799330	1.278611	38.760938
	1.476677	-3.839144	42.431344	2.075299	40.667499
	0.836346	-3.839144	41.799330	2.393974	40.354160
	1.575190	-2.405565	43.537369	4.943374	46.075177
	1.057999	2.213743	42.589348	3.349999	48.153089
	1.427421	-6.547015	38.323253	-0.314764	31.461475
	1.279652	-2.246279	43.695372	3.828011	45.277104
	1.673702	-0.016268	46.223428	5.262049	51.469209
	1.796843	0.143018	44.959400	8.289461	53.391880
	1.599818	-1.768420	44.011379	3.828011	46.070971
	1.772215	-3.839144	43.379365	2.871986	42.412207
	1.525933	-3.679858	42.589348	3.031324	41.940814
	1.772215	-1.609133	42.115337	1.756624	42.262828
	1.427421	-2.405565	43.853376	7.014761	48.462571
	1.673702	-4.317003	41.483323	0.959936	38.126256
	1.328908	-4.157717	40.377299	1.915961	38.135543
	1.722958	-6.387728	37.533236	-0.155427	30.990081
	1.008743	-4.157717	41.325320	1.278611	38.446214
	1.796843	-4.635576	41.641327	3.668674	40.674424
	1.033371	-4.954149	40.535302	1.597286	37.178439
	1.821471	-2.246279	41.641327	2.075299	41.470346
	1.402793	-1.927706	45.275407	3.190661	46.538362
	1.452049	-3.679858	41.483323	1.437949	39.241414
	1.895355	-3.839144	41.325320	4.624699	42.110874
	1.427421	-2.086993	45.433411	3.190661	46.537079
	1.772215	-3.839144	41.483323	2.553311	40.197490
	1.427421	-4.794863	41.167316	2.393974	38.766427
	1.673702	-2.883425	42.589348	2.712649	42.418571
	1.328908	-2.086993	41.799330	4.306024	44.018361
	1.624446	-5.272723	40.693306	1.915961	37.336544
	1.230396	-3.679858	40.219295	2.234636	38.774074
	1.328908	-2.724139	42.431344	3.349999	43.057204
	0.860974	-2.883425	41.799330	3.509336	42.425241
	1.846099	-1.609133	42.747351	6.058736	47.196954
	1.082627	-5.432009	40.535302	2.393974	37.497267
	1.550562	-4.157717	40.061292	0.641261	36.544836
	1.057999	1.735883	44.801397	7.014761	53.552041
	1.599818	-2.086993	41.957334	3.668674	43.539015
	1.427421	-2.564852	44.011379	6.058736	47.505263
	1.427421	-2.246279	42.589348	4.146686	44.489755
	1.476677	-3.839144	41.483323	2.712649	40.356828
	1.649074	-4.157717	42.589348	2.712649	41.144279
	1.402793	-5.750582	41.325320	1.278611	36.853349
	1.304280	-2.883425	41.325320	5.262049	43.703943
	1.575190	-2.883425	39.745285	1.756624	38.618483
	1.230396	-4.954149	42.589348	3.349999	40.985197
	1.698330	-3.998431	40.693306	2.553311	39.248186
	1.304280	-2.086993	42.273341	4.943374	45.129722
	1.895355	-3.839144	42.273341	5.262049	43.696245
	1.057999	-3.201998	45.591414	3.190661	45.580077
	1.525933	-4.476290	41.957334	2.712649	40.193692
	0.984115	-2.724139	42.431344	3.349999	43.057204
	1.624446	-3.520571	45.433411	2.712649	44.625488
	1.452049	-3.839144	42.589348	5.421386	44.171590
	1.402793	-3.361285	42.589348	3.828011	43.056074
	1.279652	-3.679858	43.695372	3.031324	43.046838
	1.476677	-3.839144	42.273341	3.509336	41.943533
	1.550562	-4.476290	42.747351	3.509336	41.780397
	1.427421	-7.343447	38.797264	1.597286	33.051103
	1.821471	-0.812701	42.905355	4.624699	46.717353
	1.722958	-4.157717	42.431344	2.553311	40.826938
	2.166265	-5.113436	40.061292	2.712649	37.660504
	1.575190	-3.520571	43.379365	4.146686	44.005480
	1.944612	-3.520571	43.063358	3.509336	43.052123
	1.279652	-3.520571	42.589348	6.536749	45.605525
	1.599818	-3.520571	44.327386	4.624699	45.431514
	1.082627	-1.609133	45.433411	5.899399	49.723676
	1.698330	-2.724139	42.747351	3.668674	43.691886
	1.033371	-7.024874	42.115337	3.349999	38.440462
	1.452049	-4.794863	43.853376	4.146686	43.205199
	1.205768	-4.476290	42.589348	3.031324	41.144381
	1.673702	-3.839144	42.905355	4.306024	43.372234
	1.501305	-4.317003	42.589348	4.146686	42.419030
	1.402793	-5.750582	42.431344	4.943374	41.624136
	1.772215	-4.954149	41.483323	4.146686	40.675860
	1.649074	0.461591	43.063358	4.784036	48.308986
	1.969240	-5.113436	42.747351	3.190661	40.824576
	1.649074	-5.750582	42.905355	2.712649	39.867421
	1.673702	-5.432009	40.851309	4.306024	39.725324
	1.328908	-4.476290	42.589348	3.828011	41.941069
	1.722958	-4.954149	45.117404	2.234636	42.397890
	1.304280	-5.113436	42.589348	3.828011	41.303923
	1.550562	-4.794863	42.747351	3.828011	41.780499
	1.279652	-2.405565	43.063358	5.421386	46.079179
	1.599818	-6.387728	42.589348	3.987349	40.188968
	0.984115	-4.476290	42.905355	3.190661	41.619726
	1.698330	-5.591295	40.061292	2.553311	37.023307
	0.811718	-3.998431	43.379365	4.146686	43.527621
	1.476677	-3.839144	43.221362	4.465361	43.847579
	0.860974	-5.432009	41.009313	5.262049	40.839352
	1.328908	-1.768420	44.643393	3.987349	46.862322
	1.131883	-5.272723	42.905355	4.306024	41.938656
	1.378165	-4.476290	42.115337	3.031324	40.670371
	1.131883	-4.794863	42.905355	2.234636	40.345128
	1.870727	-3.839144	44.801397	6.377411	47.339664
	1.575190	-5.272723	41.799330	1.756624	38.283231
	1.624446	-4.317003	43.537369	4.465361	43.685726
	1.649074	-5.113436	44.643393	4.306024	43.835981
	1.747587	-2.724139	42.747351	3.190661	43.213874
	1.944612	-2.086993	44.327386	7.333436	49.573830
	1.673702	-4.157717	44.169383	3.828011	43.839677
	1.993868	-2.883425	44.169383	5.262049	46.548006
	1.722958	-3.839144	42.115337	3.987349	42.263542
	2.584943	-4.794863	40.219295	4.624699	40.049131
	1.944612	-2.883425	44.485390	6.377411	47.979376
	2.634199	-4.157717	44.643393	3.828011	44.313687
	1.870727	-3.998431	41.957334	3.828011	41.786914
	2.683456	-4.954149	41.483323	2.553311	39.082485
	1.870727	-2.405565	48.435477	7.333436	53.363348
	2.511059	-3.679858	43.379365	5.102711	44.802219
	1.821471	-5.113436	41.957334	3.668674	40.512571
	2.363290	-2.246279	45.117404	5.740061	48.611186
	2.535687	-2.724139	44.643393	5.421386	47.340641
	3.865606	-2.564852	45.749418	6.058736	49.243302
	5.072384	4.921613	46.223428	9.882836	61.027878
	6.500816	0.620878	47.487456	6.377411	54.485745
	7.510569	0.620878	47.013446	7.811449	55.445772
	8.569579	3.647321	48.909488	10.042174	62.598983
	9.702473	3.965895	50.963533	9.404824	64.334251
	10.096523	3.169462	49.857509	11.635549	64.662519
	11.057020	3.647321	50.647526	10.201511	64.496359
	10.909252	9.063062	55.387631	13.388261	77.838955
	11.820493	10.815214	57.599680	15.459649	83.874543
	12.362311	11.452360	58.547701	17.053024	87.053085
	13.815371	14.478804	61.391764	21.833149	97.703716
	14.923637	16.708815	65.499855	21.514474	103.723143
	16.549094	18.779539	66.131869	24.382548	109.293957
	17.558848	20.372404	68.659925	26.294599	115.326928
	18.913395	21.487409	72.136002	27.091286	120.714697
	19.332073	27.540297	75.612079	34.261474	137.413849
	20.686621	30.566740	75.296072	32.190086	138.052898
	20.883646	28.177443	75.928086	33.783461	137.888990
	22.385962	33.752470	84.144268	39.200936	157.097674
	23.001666	36.141768	87.146335	41.590999	164.879101
	23.814394	39.805357	89.200380	45.574436	174.580173
	24.774891	40.601790	92.360450	44.618411	177.580651
	27.483986	40.761076	97.258559	46.689799	184.709433
	28.493740	46.813963	99.944618	51.947936	198.706517
	30.808785	48.884687	100.260625	51.947936	201.093248
	31.843167	48.247541	102.156667	54.337999	204.742207
	33.468624	51.592558	105.474741	55.134686	212.201985
	34.404493	56.211866	109.582832	59.755474	225.550172
	35.438875	56.849013	109.424828	58.958786	225.232627
	36.276232	59.875456	114.322937	62.623548	236.821941
	37.359870	62.742613	116.850993	64.854274	244.447879
	38.123342	66.724775	119.063042	65.491624	251.279441
	38.517392	71.184798	122.065108	67.881686	261.131592
	39.404005	70.866225	124.909171	69.315723	265.091119
	40.192106	73.096236	124.751168	69.156386	267.003789
	41.054091	76.122679	127.753234	73.458498	277.334411
	41.916076	78.352690	130.597297	71.865123	280.815111
	42.186985	80.264128	130.755301	76.326574	287.346002
	42.950458	81.219847	131.703322	74.095849	287.019017
	43.147483	89.662031	136.601430	76.485911	302.749372
	42.925829	89.980604	137.549451	80.947361	308.477417
	43.270623	91.892043	139.445493	79.831998	311.169534
	43.541533	96.511351	143.711588	83.815436	324.038375
	44.132608	100.493514	145.923637	86.364836	332.781986
	43.787814	103.838530	147.345668	88.436224	339.620422
	44.649799	107.820693	150.505738	94.491049	352.817479
	44.058724	108.617125	153.349801	91.622974	353.589900
	44.920709	114.032866	161.407980	96.881111	372.321957
	43.812443	120.563613	161.249976	99.430511	381.244100
	43.960211	120.404326	164.410046	103.573286	388.387658
	42.211613	124.705061	170.256176	106.760036	401.721273
	41.891448	127.412932	171.362200	107.556724	406.331856
	40.265990	129.005797	172.468225	109.468774	410.942795
	39.428633	130.598662	173.732253	111.221486	415.552401
	37.581523	133.147246	179.262375	116.001611	428.411232
	36.202347	132.669387	177.524337	113.930224	424.123947
	34.576890	133.943679	177.366333	113.133536	424.443548
	33.296227	131.713667	179.420379	114.248898	425.382945
	32.852920	132.828673	180.052393	114.726911	427.607977
	31.005810	134.262252	180.526403	116.798299	431.586953
	30.119197	130.917235	178.630361	114.726911	424.274507
	27.927293	128.050078	178.156351	111.221486	417.427915
	26.843655	125.023635	174.048260	110.424799	409.496693
	25.193570	124.864348	173.258242	108.990761	407.113351
	24.011419	120.563613	172.784232	106.441361	399.789205
	21.868771	119.130034	170.098172	108.672086	397.900292
	21.277696	112.280715	163.462025	99.589849	375.332588
	19.011908	111.484282	163.936036	100.386536	375.806853
	18.691742	106.227828	158.089906	95.925086	360.242820
	16.549094	103.201384	155.245843	94.172374	352.619601
	16.770747	100.493514	152.875791	94.172374	347.541678
	15.563969	99.856368	148.767700	88.436224	337.060291
	14.603472	92.529189	142.921570	85.568149	321.018907
	13.396693	86.476302	136.759434	80.469349	303.705084
	12.436196	81.697707	133.599364	76.007899	291.304969
	11.549583	80.901274	134.231378	77.760611	292.893263
	10.835367	74.529814	124.593164	68.837711	267.960689
	9.850242	68.476927	119.063042	64.694936	252.234905
	8.692720	66.884062	118.115021	63.898249	248.897331
	8.323298	61.627607	110.056842	58.002761	229.687211
	7.387429	63.061186	110.214846	59.436799	232.712830
	7.091891	58.760450	105.632744	55.294024	219.687218
	6.131394	51.273985	99.786615	49.079861	200.140461
	6.623957	51.273985	98.680590	49.079861	199.034436
	5.146269	46.973249	92.992464	45.893111	185.858824
	5.417178	45.858244	92.676457	44.937086	183.471787
	4.604450	40.283216	88.884373	39.997624	169.165213
	4.776847	40.442503	84.776282	38.722924	163.941709
	3.767093	36.778913	81.142202	34.261474	152.182589
	4.284284	30.726026	77.666125	32.190086	140.582237
	4.185772	34.389616	77.982132	34.102136	146.473883
	4.087259	29.929594	73.084023	27.887974	130.901590
	3.717837	27.540297	71.977998	26.931949	126.450243
	3.594696	24.035993	67.711904	23.904536	115.652434
	3.643953	24.513853	66.447876	22.789174	113.750903
	3.668581	22.602415	63.603813	22.151823	108.358052
	3.742465	17.983107	61.707771	18.168386	97.859264
	3.323787	18.460966	59.179715	18.168386	95.809067
