Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
115620.239	NaN	-5.750	2.315	21.043	1503.297	1500.366	1495.971	-1.542	-1.725	-8.611	-0.459	-1.455	-9.416
115621.216	NaN	-6.087	2.272	21.087	1503.297	1501.099	1495.971	-1.176	-1.695	-8.489	-0.306	-0.995	-9.263
115622.192	NaN	-5.772	2.304	21.207	1503.297	1500.366	1495.971	-0.962	-1.725	-8.534	-0.306	-1.455	-9.340
115623.169	NaN	-6.141	2.337	21.065	1504.029	1500.366	1495.238	-1.023	-1.847	-8.489	-0.459	-0.995	-9.263
115624.146	NaN	-5.924	2.457	21.141	1503.297	1501.099	1495.971	-0.916	-1.847	-8.580	-0.383	-1.378	-9.263
115625.122	NaN	-5.804	2.402	21.120	1501.832	1501.099	1495.971	-0.931	-1.756	-8.611	-0.536	-1.455	-9.416
115626.099	NaN	-5.848	2.326	21.065	1503.297	1500.366	1494.505	-1.038	-1.634	-8.595	-0.536	-1.225	-9.340
115627.075	NaN	-5.826	2.326	20.880	1504.762	1500.366	1493.773	-1.267	-1.481	-8.702	-0.536	-1.225	-9.416
115628.052	NaN	-5.946	2.304	21.043	1503.297	1501.099	1495.971	-1.237	-1.542	-8.733	-0.612	-1.225	-9.493
115629.028	NaN	-5.793	2.337	21.033	1504.029	1500.366	1494.505	-1.069	-1.771	-8.748	-0.306	-1.301	-9.340
115630.005	NaN	-5.826	2.402	21.000	1502.564	1500.366	1495.971	-0.885	-1.878	-8.458	-0.306	-1.301	-9.340
115630.981	NaN	-5.967	2.370	21.087	1504.029	1500.366	1496.703	-1.053	-1.817	-8.565	-0.612	-1.301	-9.416
115631.958	NaN	-5.674	2.326	21.043	1504.029	1500.366	1496.703	-1.252	-1.725	-8.427	-0.230	-1.378	-9.110
115632.935	NaN	-5.870	2.370	21.076	1502.564	1501.099	1495.971	-1.053	-1.802	-8.473	-0.383	-1.378	-9.263
115633.911	NaN	-5.902	2.402	20.935	1504.029	1501.099	1495.238	-0.916	-1.863	-8.550	-0.536	-1.072	-9.416
115634.888	NaN	-5.870	2.424	20.989	1503.297	1501.099	1496.703	-0.977	-1.908	-8.580	-0.536	-1.225	-9.493
115635.864	NaN	-6.065	2.380	20.924	1503.297	1500.366	1495.971	-1.206	-1.863	-8.427	-0.536	-1.225	-9.263
115636.841	NaN	-5.837	2.315	20.967	1504.762	1501.099	1495.971	-1.374	-1.695	-8.427	-0.459	-1.301	-9.416
115637.817	NaN	-6.065	2.250	20.891	1503.297	1500.366	1494.505	-1.328	-1.588	-8.382	-0.459	-1.072	-9.416
115638.794	NaN	-5.859	2.293	20.913	1503.297	1500.366	1495.238	-1.313	-1.466	-8.382	-0.459	-1.225	-9.493
115639.771	NaN	-6.011	2.304	20.793	1503.297	1500.366	1495.971	-1.481	-1.496	-8.489	-0.536	-1.301	-9.340
115640.747	NaN	-6.043	2.413	20.946	1504.029	1501.099	1495.971	-1.496	-1.573	-8.611	-0.536	-1.225	-9.416
115641.724	NaN	-5.837	2.413	21.000	1504.029	1500.366	1494.505	-1.298	-1.634	-8.519	-0.612	-1.531	-9.569
115642.700	NaN	-5.870	2.413	20.924	1504.029	1499.634	1497.436	-1.145	-1.435	-8.366	-0.230	-1.225	-9.340
115643.677	NaN	-5.924	2.326	20.815	1503.297	1500.366	1494.505	-1.221	-1.298	-8.489	-0.536	-1.301	-9.569
115644.653	NaN	-5.804	2.293	20.870	1503.297	1500.366	1494.505	-1.221	-1.282	-8.489	-0.536	-1.072	-9.493
115645.630	NaN	-6.065	2.370	20.848	1504.029	1501.099	1495.971	-1.282	-1.359	-8.366	-0.383	-1.225	-9.340
115646.606	NaN	-5.891	2.424	20.891	1504.762	1500.366	1494.505	-1.344	-1.389	-8.382	-0.306	-1.225	-9.416
115647.583	NaN	-6.011	2.402	20.891	1504.762	1500.366	1495.238	-1.130	-1.496	-8.534	-0.536	-1.148	-9.493
115648.560	NaN	-5.924	2.391	20.880	1503.297	1500.366	1495.238	-1.160	-1.481	-8.733	-0.383	-1.301	-9.416
115649.536	NaN	-5.793	2.315	20.772	1504.029	1499.634	1495.238	-1.221	-1.359	-8.641	-0.383	-1.378	-9.569
115650.513	NaN	-6.087	2.293	20.783	1504.029	1501.832	1495.971	-1.282	-1.450	-8.534	-0.612	-1.225	-9.493
115651.489	NaN	-5.815	2.304	20.826	1504.762	1500.366	1495.238	-1.282	-1.740	-8.519	-0.612	-1.225	-9.416
115652.466	NaN	-6.174	2.348	20.707	1503.297	1500.366	1494.505	-1.023	-1.679	-8.672	-0.536	-1.148	-9.569
115653.442	NaN	-6.000	2.380	20.870	1503.297	1501.099	1495.238	-1.191	-1.542	-8.458	-0.383	-1.378	-9.416
115654.419	NaN	-5.761	2.337	20.826	1503.297	1500.366	1493.773	-1.298	-1.618	-8.366	-0.459	-1.378	-9.646
115655.396	NaN	-5.848	2.348	20.761	1504.029	1500.366	1495.238	-1.191	-1.588	-8.519	-0.306	-1.455	-9.493
115656.372	NaN	-5.826	2.337	20.630	1504.762	1499.634	1496.703	-1.237	-1.374	-8.580	-0.612	-1.378	-9.416
115657.349	NaN	-5.946	2.304	20.793	1502.564	1500.366	1495.238	-1.588	-1.389	-8.580	-0.536	-1.225	-9.340
115658.325	NaN	-5.946	2.402	20.902	1504.029	1500.366	1493.773	-1.542	-1.511	-8.489	-0.612	-1.455	-9.493
115659.302	NaN	-5.837	2.435	20.815	1501.832	1500.366	1495.238	-1.328	-1.481	-8.290	-0.306	-0.995	-9.416
115660.278	NaN	-6.054	2.391	20.880	1503.297	1501.099	1495.238	-1.603	-1.344	-8.458	-0.536	-1.378	-9.493
115661.255	NaN	-5.815	2.380	20.837	1504.029	1499.634	1496.703	-1.756	-1.221	-8.595	-0.230	-1.378	-9.416
115662.231	NaN	-5.891	2.283	20.772	1503.297	1501.099	1496.703	-1.511	-1.420	-8.443	-0.459	-1.148	-9.416
115663.208	NaN	-6.120	2.293	20.761	1504.029	1501.099	1496.703	-1.298	-1.679	-8.336	-0.612	-1.455	-9.340
115664.185	NaN	-5.772	2.337	20.902	1503.297	1501.099	1496.703	-1.389	-1.618	-8.305	-0.612	-1.148	-9.416
115665.161	NaN	-6.163	2.435	20.793	1504.029	1500.366	1495.971	-1.496	-1.588	-8.260	-0.306	-1.378	-9.493
115666.138	NaN	-5.924	2.446	20.989	1503.297	1500.366	1495.971	-1.450	-1.618	-7.985	-0.383	-1.148	-9.493
115667.114	NaN	-5.859	2.402	20.891	1503.297	1499.634	1496.703	-1.221	-1.374	-8.214	-0.612	-1.455	-9.493
115668.091	NaN	-5.859	2.337	20.935	1503.297	1499.634	1495.971	-1.176	-1.282	-8.626	-0.153	-1.301	-9.340
115669.067	NaN	-5.826	2.326	20.739	1504.029	1501.099	1495.971	-1.481	-1.374	-8.580	-0.536	-0.995	-9.340
115670.044	NaN	-5.978	2.293	20.946	1504.029	1500.366	1496.703	-1.573	-1.527	-8.672	-0.306	-1.455	-9.340
115671.021	NaN	-5.935	2.402	21.043	1503.297	1499.634	1495.971	-1.695	-1.511	-8.779	-0.383	-1.072	-9.416
115671.997	NaN	-5.891	2.446	21.022	1503.297	1500.366	1495.238	-1.634	-1.527	-8.565	-0.306	-1.531	-9.493
115672.974	NaN	-6.098	2.402	20.978	1504.029	1501.099	1496.703	-1.557	-1.588	-8.336	-0.766	-1.225	-9.493
115673.950	NaN	-5.761	2.348	20.902	1504.029	1500.366	1495.971	-1.618	-1.618	-8.366	-0.459	-1.225	-9.187
115674.927	NaN	-5.902	2.315	20.870	1503.297	1500.366	1495.971	-1.527	-1.588	-8.534	-0.459	-1.455	-9.263
