,Top chamber pressure,Bottom chamber pressure,Air frame pressure,Absolute pressure,Plate force,ACCL
0,0.10707906856311065,0.0554489968722532,160.9438296606223,1007.0799063804433,-0.8364759410800957,9.72528513863215
1,0.10698872044019582,0.05526967630844381,160.95798757706143,1007.0791173577442,-0.9123714697432064,9.847383360459165
2,0.10690817704189677,0.05511950343399167,160.97259590307422,1007.0784025046153,-0.972461620525209,9.970984674708253
3,0.10683831262931082,0.055000486496419795,160.98761298408525,1007.0777616667175,-0.9966722509072525,10.052139553113893
4,0.10677999072351657,0.05491377579752688,161.00299498924934,1007.0771950960752,-0.9695072282349813,10.058331627767839
5,0.10673392141312316,0.05485978597337202,161.01869564046154,1007.076703768424,-0.8808712833423655,9.972526683096682
6,0.10670048396736584,0.05483845185310329,161.0346660011945,1007.0762894755267,-0.7258841542590986,9.784137858789045
7,0.10667960555564834,0.054849482115189266,161.0508544018757,1007.0759545972427,-0.5050239500778346,9.479122855772639
8,0.10667075658737032,0.05489248301909229,161.0672064559519,1007.0757017092283,-0.22436088850821534,9.047067134053478
9,0.10667306016530388,0.05496689792700384,161.08366503339937,1007.075533299594,0.10474228319789347,8.511934648828325
10,0.10668545364678332,0.05507181012086589,161.1001701434597,1007.0754516719471,0.46610044004474815,7.970232088840694
11,0.10670681534729867,0.05520573739614534,161.1166588021844,1007.0754588978298,0.839305942810384,7.60998414383446
12,0.10673599010746253,0.05536655935203792,161.1330649432913,1007.0755567114305,1.2016515188048302,7.679550424349177
13,0.10677170388878589,0.0555516470272789,161.14931942906168,1007.0757463311611,1.531725466820113,8.349515578701974
14,0.10681242159258561,0.0557581529402217,161.16535031188965,1007.0760281539228,1.8127514270986893,9.514200409545628
15,0.10685623720269455,0.055983335992809566,161.18108345008824,1007.0764012756239,2.033596423848344,10.805301382332056
16,0.10690087068341544,0.05622477860319994,161.19644340178007,1007.0768629934059,2.1876854815254987,11.837555530749134
17,0.10694379161667461,0.05648040415033983,161.211354489846,1007.0774085850616,2.2715943680766415,12.357398173935794
18,0.10698242558684544,0.056748300080044244,161.22574202549228,1007.0780314819458,2.284398807857741,12.172628516605682
19,0.1070143584614819,0.057026452898605945,161.23953365335984,1007.0787236609685,2.2278606325480794,11.040692398561422
20,0.10703745380530065,0.0573125506839963,161.25266067153555,1007.0794760244221,2.107187473285876,8.70973367035164
21,0.10704983893553155,0.057603972136741316,161.26505921738053,1007.0802786759713,1.931617388639566,5.33912927646241
22,0.10704978108616856,0.05789797789664334,161.27667138933884,1007.0811210806426,1.7140556127284796,4.380733308744956
23,0.10703553609494651,0.05819201501885912,161.28744642949982,1007.0819920885715,1.4697849333447124,9.109259120989392
24,0.10700526958273501,0.058483995119255505,161.2973419097025,1007.0828798772462,1.214727326746896,14.140616356169629
25,0.10695711022226534,0.05877242309032714,161.30632469549283,1007.083772018272,0.9637755222178157,16.981900897128366
26,0.10688932316561246,0.05905632263947915,161.31437154923375,1007.0846558539376,0.7295379965439466,16.467584169115
27,0.10680053290337758,0.05933500129535239,161.3214694334884,1007.0855191020196,0.5212771778520846,12.96500709248655
28,0.10668990454371592,0.05960777712489489,161.32761560043866,1007.0863504095133,0.34379274425214135,8.577002603518086
29,0.10655721167447872,0.0598738066481037,161.3328174314659,1007.0871396870383,0.19657744642635322,6.809575237370253
30,0.10640276889303527,0.06013209609330758,161.3370919984837,1007.0878782538693,0.07347186349417001,8.401710353328452
31,0.1062272725405961,0.060381678350327955,161.3404654741402,1007.0885588330027,-0.037307622583995226,10.215617581545926
32,0.10603164210502697,0.06062184920933066,161.3429725534644,1007.0891753868758,-0.15234970412777926,11.009588125511891
33,0.10581695221257861,0.06085232323743224,161.3446559125498,1007.0897229026186,-0.2906549250959145,10.742472166101983
34,0.10558448985079064,0.061073208784102676,161.3455656245092,1007.0901973697743,-0.46983662609137156,9.754342790663202
35,0.10533590151364218,0.061284794563658776,161.34575845774532,1007.0905960656063,-0.702108825295511,8.268027910790313
36,0.10507335056446866,0.06148724017325409,161.3452970342749,1007.0909179898943,-0.9912881098664172,6.216961958756422
37,0.1047996009008928,0.061680316716760865,161.3442488993358,1007.0911642156645,-1.3316041017184403,3.7465660202259143
38,0.10451797627031513,0.06186331886585807,161.34268564058254,1007.0913380531973,-1.7084609462595566,2.6668140071747786
39,0.10423220394706978,0.06203517721606114,161.3406822208999,1007.0914449927648,-2.1006510206134337,4.623119454237836
40,0.1039462105760137,0.06219469219644765,161.33831654219176,1007.0914923702919,-2.48349326500837,6.579149531744821
41,0.10366396114389231,0.06234074676198038,161.3356690052448,1007.091488800763,-2.8325941064859848,7.594349798439363
42,0.10338939826484085,0.06247236904063736,161.33282176003738,1007.0914436065636,-3.127835848318945,7.635789196556095
43,0.10312646677154973,0.06258860666952396,161.32985757173836,1007.0913664430742,-3.356837848838204,6.981971717203322
44,0.10287915009201548,0.06268829559162595,161.3268584847581,1007.0912670998458,-3.5168065007906932,6.013400193046451
45,0.10265143880203127,0.0627698799400166,161.32390448964375,1007.0911553545171,-3.6140164797819736,5.075711357672099
46,0.10244719369609014,0.06283141199370122,161.3210723063404,1007.0910408347258,-3.661088824959016,4.379466410593893
47,0.10226992853388985,0.06287075331432455,161.3184343702283,1007.0909328608602,-3.672893093318713,3.9278586585667528
48,0.1021225912262405,0.06288588763305639,161.31605806133084,1007.0908401810773,-3.6623190733376134,3.5799626613697426
49,0.10200743434064874,0.06287520448157977,161.31400509167597,1007.0907705935487,-3.637464163514643,3.245630338959939
