Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
421226.471	NaN	-3.228	1.304	9.380	1506.227	1504.762	1510.623	-10.122	-1.069	11.328	-5.971	-0.612	8.344
421227.448	NaN	-3.228	1.293	9.391	1504.762	1504.029	1510.623	-10.122	-1.023	11.466	-5.895	-0.536	8.268
421228.424	NaN	-3.217	1.304	9.391	1506.227	1504.029	1510.623	-10.260	-1.252	11.496	-5.971	-0.536	8.268
421229.401	NaN	-3.228	1.293	9.402	1504.762	1504.029	1510.623	-10.290	-1.298	11.313	-5.818	-0.612	8.421
421230.377	NaN	-3.217	1.293	9.380	1505.495	1504.762	1509.158	-10.153	-1.221	11.237	-5.895	-0.536	8.268
421231.354	NaN	-3.217	1.293	9.380	1505.495	1504.029	1511.355	-10.290	-1.221	11.435	-5.971	-0.612	8.421
421232.330	NaN	-3.228	1.293	9.380	1504.762	1504.029	1509.890	-10.198	-1.145	11.527	-5.895	-0.459	8.191
421233.307	NaN	-3.228	1.293	9.391	1504.762	1502.564	1509.890	-10.015	-1.191	11.435	-5.971	-0.459	8.268
421234.283	NaN	-3.228	1.293	9.402	1504.029	1503.297	1509.890	-10.076	-1.313	11.282	-5.971	-0.459	8.191
421235.260	NaN	-3.217	1.293	9.413	1505.495	1504.029	1510.623	-10.290	-1.359	11.221	-5.895	-0.536	8.498
421236.237	NaN	-3.217	1.293	9.402	1504.762	1504.029	1511.355	-10.198	-1.237	11.298	-5.971	-0.536	8.344
421237.213	NaN	-3.217	1.293	9.413	1504.762	1502.564	1511.355	-9.954	-1.145	11.359	-5.895	-0.689	8.344
421238.190	NaN	-3.217	1.293	9.402	1505.495	1504.029	1510.623	-9.832	-1.206	11.496	-5.895	-0.459	8.191
421239.166	NaN	-3.217	1.304	9.391	1505.495	1504.762	1511.355	-10.015	-1.344	11.481	-6.048	-0.612	8.115
421240.143	NaN	-3.207	1.293	9.402	1505.495	1504.762	1511.355	-9.954	-1.221	11.435	-6.048	-0.536	8.344
421241.119	NaN	-3.217	1.315	9.391	1505.495	1504.029	1509.890	-9.817	-1.344	11.435	-5.971	-0.536	8.421
