0.001,513.36,0,0,5.9747,4.1232
0.002,510.69,-2.6727,0,4.8172,0.77636
0.003,507.99,-2.6917,-18.982,6.0978,0.77236
0.004,505.29,-2.7024,-13.879,5.1127,4.117
0.005,502.58,-2.7143,-11.294,6.0486,-2.4045
0.006,499.85,-2.7204,-9.3774,5.6545,-2.5638
0.007,497.12,-2.7291,-8.5474,5.9501,-0.34531
0.008,494.39,-2.7385,-7.3926,5.5806,-4.3162
0.009,491.64,-2.7451,-7.6001,5.8516,-1.1232
0.01,488.88,-2.7513,-7.124,5.5068,0.93837
0.011,486.12,-2.7584,-5.9839,5.5314,1.2491
0.012,483.36,-2.7648,-5.8301,5.3836,2.2152
0.013,480.59,-2.7685,-5.4712,5.4082,1.2517
0.014,477.82,-2.7743,-5.4224,5.2851,4.9171
0.015,475.04,-2.7786,-5.813,5.1373,4.4366
0.016,472.25,-2.7855,-6.3843,5.556,-1.9257
0.017,469.47,-2.7938,-6.2329,4.8911,-3.2
0.018,466.67,-2.8004,-6.7383,5.6545,0.44368
0.019,463.85,-2.8054,-6.311,4.5463,0.14224
0.02,461.04,-2.8123,-5.5127,5.6545,0.77908
0.021,458.23,-2.8171,-5.4565,5.0635,-0.49814
0.022,455.41,-2.8214,-6.3696,5.556,-2.0901
0.023,452.58,-2.8277,-6.5747,4.8418,0.78026
0.024,449.74,-2.8373,-7.2974,5.359,5.8681
0.025,446.9,-2.8452,-8.252,5.0388,3.0052
0.026,444.04,-2.8536,-8.7524,5.2851,3.4727
0.027,441.18,-2.8626,-7.8735,5.0635,0.93252
0.028,438.31,-2.8714,-7.251,5.2851,1.0923
0.029,435.43,-2.8766,-6.6333,5.2851,-5.1097
0.03,432.54,-2.8814,-5.2026,4.7187,-0.81532
0.031,429.66,-2.8868,-4.7168,5.3344,0.46703
0.032,426.77,-2.8887,-4.7302,4.497,-1.13
0.033,423.88,-2.895,-5.8936,5.1866,0.13768
0.034,420.99,-2.9003,-6.6919,4.3985,3.4699
0.035,418.07,-2.9109,-8.1494,5.1373,-0.49547
0.036,415.16,-2.9202,-8.4705,4.3,1.7403
0.037,412.22,-2.9294,-8.8245,5.0635,-2.5548
0.038,409.28,-2.9374,-7.3853,4.6448,-1.1368
0.039,406.34,-2.9444,-6.9556,4.7925,0.13393
0.04,403.38,-2.9478,-6.5259,4.5709,-1.4475
0.041,400.43,-2.955,-5.8777,4.9896,1.0955
0.042,397.48,-2.962,-5.6128,4.8664,2.991
0.043,394.5,-2.9667,-5.7666,4.9157,-3.836
0.044,391.53,-2.9725,-5.2258,4.6694,-1.445
0.045,388.55,-2.9767,-6.0229,5.0881,-1.2936
0.046,385.57,-2.9811,-6.5723,4.7187,1.2585
0.047,382.6,-2.9922,-6.25,4.9649,1.1051
0.048,379.6,-2.9996,-7.5684,4.8172,-1.6031
0.049,376.57,-3.0037,-8.1287,5.0142,1.2516
0.05,373.55,-3.0145,-6.1597,5.556,2.5143
0.051,370.55,-3.0218,-4.3384,5.359,5.3887
0.052,367.52,-3.0229,-6.5894,7.9942,2.6816
0.053,364.49,-3.0213,-6.897,9.7921,2.0362
0.054,361.45,-3.0367,-5.4858,13.018,4.5903
0.055,358.44,-3.049,-6.3403,15.235,-2.8686
0.056,355.37,-3.0492,-9.928,18.264,6.1818
0.057,352.28,-3.0547,-6.626,19.175,5.7002
0.058,349.24,-3.0709,-2.7686,21.934,9.1911
0.059,346.18,-3.0698,-5.2478,22.549,9.0391
0.06,343.09,-3.0628,-5.1953,25.825,14.128
0.061,340.02,-3.0754,-0.92773,28.214,9.9919
0.062,336.96,-3.0806,-2.6624,33.164,17.939
0.063,333.86,-3.0756,-5.5725,34.445,26.056
0.064,330.78,-3.0831,-1.0938,37.868,29.538
0.065,327.71,-3.0907,-0.80322,41.858,37.486
0.066,324.6,-3.0809,-2.5281,46.045,45.577
0.067,321.51,-3.0846,1.1304,49.961,49.867
0.068,318.46,-3.0882,3.4839,53.039,65.128
0.069,315.35,-3.0775,1.2268,57.078,70.686
0.07,312.27,-3.0733,5.2856,60.846,89.58
0.071,309.22,-3.0748,9.0942,65.895,108.16
0.072,306.14,-3.0582,9.0564,70.87,124.21
0.073,303.09,-3.0427,11.351,77.618,155.66
0.074,300.06,-3.0322,17.605,83.381,187.11
0.075,297.06,-3.0165,19.059,89.981,219.05
0.076,294.06,-2.9867,22.024,90.08,248.76
0.077,291.06,-2.9629,26.296,98.158,281.79
0.078,288.15,-2.9326,31.08,103.45,330.72
0.079,285.25,-2.9007,30.581,110.23,373.14
0.08,282.39,-2.8611,33.617,114.41,413.32
0.081,279.55,-2.8338,36.217,118.92,463.19
0.082,276.76,-2.7948,39.385,121.43,497.49
0.083,273.98,-2.7515,42.719,123.77,532.44
0.084,271.27,-2.7038,50.211,125.89,585.66
0.085,268.64,-2.6475,55.209,128.62,635.36
0.086,266.03,-2.5828,61.552,131.11,664.42
0.087,263.52,-2.5188,68.286,134.51,696.99
0.088,261.07,-2.4438,73.74,136.85,730.65
0.089,258.68,-2.3624,78.513,137.49,763.2
0.09,256.42,-2.2788,85.699,141.6,792.9
0.091,254.22,-2.1902,88.314,144.63,815.29
0.092,252.12,-2.0903,92.117,146.38,839.12
0.093,250.12,-2.0022,95.751,147.17,871.52
0.094,248.23,-1.9018,99.133,146.87,891.53
0.095,246.41,-1.8001,99.758,146.16,918.54
0.096,244.71,-1.6945,103.28,144.63,946.34
0.097,243.12,-1.5915,105.82,143.15,968.1
0.098,241.65,-1.4858,107.72,142.56,997.47
0.099,240.27,-1.3727,109.17,141.73,1018.9
0.1,238.98,-1.2615,112.35,140.67,1037.4
0.101,237.85,-1.1487,117.26,141.04,1065.3
0.102,236.82,-1.0298,120.52,138.6,1087.6
0.103,235.9,-0.89951,124.47,137.44,1105.7
0.104,235.12,-0.77006,130.53,133.2,1120.1
0.105,234.48,-0.63909,136.51,129.19,1133.9
0.106,234,-0.49607,139.44,122.91,1140.9
0.107,233.62,-0.34722,142.89,119.34,1143.8
0.108,233.42,-0.20233,147.64,112.61,1147.3
0.109,233.39,-0.055627,147.93,108.43,1140.4
0.11,233.47,0.099127,144.99,103.21,1133
0.111,233.72,0.24358,143.2,98.577,1124.5
0.112,234.12,0.37772,138.71,94.267,1107.6
0.113,234.64,0.51368,129.91,89.563,1091.8
0.114,235.27,0.63792,121.22,89.661,1073.9
0.115,236.04,0.74869,113.13,83.923,1051.9
0.116,236.91,0.84966,103.93,78.628,1028.8
0.117,237.86,0.94337,95.447,72.766,1004.9
0.118,238.89,1.0333,87.842,67.077,973.64
0.119,239.99,1.1151,83.809,62.275,945.86
0.12,241.2,1.1879,79.021,57.201,921.39
0.121,242.49,1.2687,73.867,52.473,887.39
0.122,243.8,1.3385,70.306,47.793,855.63
0.123,245.23,1.4027,69.429,43.951,824.02
0.124,246.68,1.4667,64.904,39.075,795.44
0.125,248.22,1.535,63.999,35.233,758.58
0.126,249.82,1.5932,62.871,32.376,728.4
0.127,251.48,1.6585,60.179,30.874,691.56
0.128,253.2,1.717,57.559,26.268,662.97
0.129,254.98,1.7676,55.475,22.796,626.6
0.13,256.8,1.8228,52.372,18.904,596.89
0.131,258.66,1.8706,49.113,15.727,559.41
0.132,260.59,1.9203,46.614,11.91,529.39
0.133,262.55,1.9626,40.764,9.6935,496.66
0.134,264.58,2.0006,38.705,7.0337,469.03
0.135,266.61,2.0267,32.01,5.0635,436
0.136,268.66,2.0641,26.125,3.1425,410.9
0.137,270.72,2.0804,21.656,1.4677,383.73
0.138,272.87,2.0932,18.988,0.48262,355.3
0.139,274.98,2.1089,9.6472,0.039314,333.38
0.14,277.08,2.1216,5.7898,-0.77341,307.81
0.141,279.21,2.1124,3.4375,-1.7585,284.77
0.142,281.33,2.1093,-1.3354,-1.4137,260
0.143,283.43,2.1104,-6.6833,-1.7585,237.12
0.144,285.53,2.1023,-7.9138,-0.059198,219.65
0.145,287.63,2.0882,-9.657,-0.059198,206.78
0.146,289.72,2.0728,-13.683,1.2461,185.96
0.147,291.77,2.061,-16.279,0.87667,173.27
0.148,293.8,2.042,-17.372,1.4185,158.33
0.149,295.83,2.0209,-17.671,0.80279,145.61
0.15,297.84,2.0013,-19.95,0.53188,129.89
0.151,299.82,1.9844,-19.622,0.16245,126.89
0.152,301.78,1.9613,-18.918,-0.42862,115.6
0.153,303.72,1.9439,-17.185,-0.059198,108.77
0.154,305.64,1.9263,-15.531,-0.52713,103.04
0.155,307.56,1.9154,-11.995,0.60576,91.767
0.156,309.45,1.9068,-9.9219,0.63039,79.85
0.157,311.36,1.9013,-6.7761,1.3939,76.365
0.158,313.25,1.8943,-5.7288,1.2707,66.839
0.159,315.14,1.8924,-5.3687,1.4924,61.752
0.16,317.03,1.8867,-5.6628,0.63039,54.758
0.161,318.91,1.8799,-6.5015,0.014686,56.669
0.162,320.79,1.873,-8.2141,-0.47788,52.533
0.163,322.65,1.8617,-9.9011,-0.77341,50.012
0.164,324.51,1.8513,-11.537,-0.37936,41.269
0.165,326.34,1.8372,-12.944,-0.37936,38.886
0.166,328.17,1.8223,-12.692,0.43336,40.786
0.167,329.98,1.8083,-14.136,0.13783,27.291
0.168,331.76,1.7983,-14.13,1.2215,24.435
0.169,333.55,1.7806,-14.872,1.0244,22.047
0.17,335.33,1.7666,-16.282,1.4924,20.128
0.171,337.07,1.7479,-18.324,0.95055,16.332
0.172,338.81,1.7269,-17.147,0.70427,16.339
0.173,340.5,1.7067,-16.821,0.039314,20.151
0.174,342.18,1.6949,-15.437,0.063942,24.447
0.175,343.87,1.6825,-13.947,-0.10846,15.074
0.176,345.55,1.6707,-11.833,0.08857,8.7134
0.177,347.22,1.6571,-11.322,0.53188,5.3782
0.178,348.86,1.6475,-11.962,0.21171,1.8784
0.179,350.47,1.6383,-11.759,0.85204,-0.025204
0.18,352.1,1.6227,-8.9001,0.35948,1.739
0.181,353.74,1.6119,-10.472,1.1722,-5.0988
0.182,355.33,1.6126,-12.828,0.13783,-4.7868
0.183,356.92,1.5951,-10.458,0.87667,-2.2473
0.184,358.53,1.5741,-10.961,-0.13308,-7.3213
0.185,360.08,1.5704,-15.804,0.35948,-4.6164
0.186,361.61,1.5571,-13.116,0.18708,-1.4476
0.187,363.19,1.5336,-12.562,0.31022,-4.1416
0.188,364.7,1.5296,-15.559,0.43336,-6.2062
0.189,366.2,1.5113,-15.166,0.43336,-6.8437
0.19,367.73,1.4926,-13.772,0.75353,-6.8425
0.191,369.17,1.4813,-16.691,0.23634,-0.50516
0.192,370.65,1.4648,-14.807,0.67965,-3.0153
0.193,372.11,1.4461,-13.853,0.33485,-13.029
0.194,373.53,1.4373,-14.933,0.82741,-7.0033
0.195,374.96,1.4233,-12.395,-0.03457,-13.195
0.196,376.35,1.4066,-12.059,0.9013,-17.797
0.197,377.77,1.4028,-11.969,0.21171,-10.165
0.198,379.14,1.3858,-12.137,0.63039,-20.025
0.199,380.54,1.3775,-11.66,0.60576,-11.774
0.2,381.89,1.3626,-13.628,0.45799,-17.164
0.201,383.24,1.3483,-13.127,0.75353,-6.8311
0.202,384.58,1.3346,-13.713,0.97518,-22.41
0.203,385.88,1.3202,-12.565,0.33485,-16.519
0.204,387.21,1.3089,-11.956,0.48262,-20.329
0.205,388.49,1.2998,-12.712,0.35948,-19.542
0.206,389.79,1.2885,-11.366,0.26097,-20.981
0.207,391.08,1.2711,-12.384,0.7289,-18.256
0.208,392.33,1.2633,-13.793,-0.10846,-17.318
0.209,393.57,1.247,-13.296,0.70427,-19.692
0.21,394.8,1.2309,-13.579,0.58113,-13.024
0.211,396.02,1.2221,-15.536,1.2461,-18.76
0.212,397.23,1.2032,-14.124,0.75353,-18.576
0.213,398.44,1.1857,-11.926,1.4431,-21.129
0.214,399.58,1.1763,-15.568,0.85204,-13.338
0.215,400.73,1.1712,-13.376,1.5909,-19.547
0.216,401.9,1.1442,-11.324,1.0983,-18.444
0.217,403.09,1.1363,-12.604,1.3446,-22.394
0.218,404.16,1.129,-15.667,1.4431,-17.469
0.219,405.27,1.1133,-10.288,1.517,-14.128
0.22,406.38,1.0929,-12.086,1.714,-15.098
0.221,407.47,1.0928,-13.651,1.6648,-12.866
0.222,408.55,1.0759,-13.38,2.5268,-14.138
0.223,409.62,1.0608,-11.696,1.8125,-11.777
0.224,410.64,1.0464,-14.635,2.7238,-10.163
0.225,411.68,1.0344,-12.703,1.8864,-15.088
0.226,412.7,1.0196,-12.136,2.8715,-10.17
0.227,413.73,1.0124,-11.83,2.4282,-7.6279
0.228,414.72,1.0001,-12.335,3.2163,-7.9413
0.229,415.71,0.98728,-11.584,2.6992,-6.6706
0.23,416.68,0.97274,-12.445,3.4134,-2.8592
0.231,417.64,0.96168,-12.175,3.0686,0.62642
0.232,418.59,0.95013,-11.479,3.0193,-0.0070289
0.233,419.53,0.93923,-11.335,2.7238,-2.709
0.234,420.46,0.92988,-11.321,2.7238,-1.5937
0.235,421.38,0.91606,-11.719,2.6253,-0.012161
0.236,422.29,0.90508,-12.233,2.5021,3.9657
0.237,423.17,0.89154,-12.852,2.4282,-0.4913
0.238,424.05,0.87806,-12.681,1.9357,3.6413
0.239,424.91,0.86562,-12.639,2.1327,8.7143
0.24,425.77,0.85266,-11.931,1.4677,5.3887
0.241,426.61,0.84188,-11.865,2.0342,2.7016
0.242,427.43,0.83188,-12.183,1.5416,6.8187
0.243,428.26,0.81874,-11.685,2.2312,4.9045
0.244,429.07,0.80471,-12.38,1.6155,8.2344
0.245,429.86,0.79424,-13.352,1.714,9.6733
0.246,430.64,0.77998,-13.005,1.517,3.4771
0.247,431.4,0.76512,-12.991,0.99981,5.2218
0.248,432.16,0.75371,-13.396,1.2215,10.316
0.249,432.9,0.73976,-13.174,0.58113,6.0264
0.25,433.63,0.72726,-11.917,1.0983,6.332
0.251,434.34,0.71411,-12.319,0.48262,9.3482
0.252,435.04,0.70554,-11.948,1.0491,8.8693
0.253,435.73,0.69211,-11.423,0.85204,9.9916
0.254,436.43,0.68002,-11.55,1.123,6.1769
0.255,437.09,0.67014,-13.22,0.77816,5.8439
0.256,437.74,0.65636,-11.848,0.97518,4.4177
0.257,438.39,0.63944,-11.409,0.7289,1.2591
0.258,439.01,0.63287,-12.388,0.65502,16.349
0.259,439.62,0.62297,-11.306,0.63039,9.6673
0.26,440.26,0.6082,-10.342,0.7289,2.9894
