0.001,512.52,0,0,0.014686,1.5729
0.002,509.81,-2.7092,0,0.7289,-4.8085
0.003,507.1,-2.7135,-4.3132,0.13783,-0.18864
0.004,504.38,-2.718,-4.716,-0.083827,-1.1366
0.005,501.66,-2.7233,-5.481,0.13783,0.13511
0.006,498.93,-2.7299,-5.9098,0.16245,4.5872
0.007,496.2,-2.7366,-6.1133,0.18708,-0.1888
0.008,493.45,-2.743,-6.2744,0.60576,-1.929
0.009,490.7,-2.7486,-6.2183,0.53188,6.4919
0.01,487.95,-2.7547,-5.9863,0.26097,7.4333
0.011,485.19,-2.761,-5.7837,0.50725,-2.4094
0.012,482.42,-2.7665,-6.001,0.18708,0.92513
0.013,479.65,-2.7719,-6.0938,1.123,-5.2631
0.014,476.87,-2.7786,-6.2549,-0.03457,-4.6363
0.015,474.09,-2.7852,-6.3965,0.95055,-0.02115
0.016,471.3,-2.7922,-6.8042,-0.30548,-2.5679
0.017,468.5,-2.7985,-6.9238,0.60576,0.60671
0.018,465.69,-2.806,-6.8726,-0.0099423,1.2386
0.019,462.87,-2.8132,-6.3184,0.45799,2.3548
0.02,460.06,-2.8195,-6.3086,-0.25622,-4.1553
0.021,457.23,-2.8238,-6.1572,0.23634,-1.1381
0.022,454.4,-2.83,-5.752,-0.059198,3.4703
0.023,451.57,-2.8368,-5.6396,0.38411,-4.4678
0.024,448.72,-2.842,-6.1035,0.13783,0.61969
0.025,445.87,-2.8477,-6.1426,0.38411,1.5625
0.026,443.02,-2.8543,-6.7871,0.08857,0.42777
0.027,440.16,-2.8607,-7.5293,0.35948,2.0403
0.028,437.29,-2.8707,-7.8467,0.08857,0.61292
0.029,434.42,-2.8796,-8.313,0.039314,-4.3121
0.03,431.52,-2.887,-8.3899,0.063942,-0.029461
0.031,428.62,-2.8959,-6.6663,-0.10846,0.92513
0.032,425.73,-2.9027,-5.4993,0.38411,-5.2591
0.033,422.82,-2.904,-5.3894,-0.083827,-0.34783
0.034,419.91,-2.9071,-5.26,0.45799,-4.4742
0.035,417,-2.9139,-6.3257,0.21171,-0.33654
0.036,414.09,-2.9222,-7.8809,0.75353,-4.8008
0.037,411.16,-2.9343,-8.4644,0.18708,-3.2077
0.038,408.2,-2.9434,-8.3301,0.53188,-0.81943
0.039,405.23,-2.9494,-7.4548,0.13783,0.60907
0.04,402.28,-2.9555,-6.4075,0.48262,-0.19131
0.041,399.34,-2.9595,-5.8582,-0.083827,1.4031
0.042,396.38,-2.9664,-5.7751,-0.059198,-1.1393
0.043,393.41,-2.9727,-5.4785,-0.059198,3.9439
0.044,390.4,-2.9783,-6.6296,-0.0099423,0.44989
